docid	novelty_1.0_10	novelty_1.0_25	novelty_1.0_40	novelty_0.2_10	novelty_0.2_25	novelty_0.2_40	novelty_0.05_10	novelty_0.05_25	novelty_0.05_40	novelty_0.025_10	novelty_0.025_25	novelty_0.025_40	transience_1.0_10	transience_1.0_25	transience_1.0_40	transience_0.2_10	transience_0.2_25	transience_0.2_40	transience_0.05_10	transience_0.05_25	transience_0.05_40	transience_0.025_10	transience_0.025_25	transience_0.025_40	resonance_1.0_10	resonance_1.0_25	resonance_1.0_40	resonance_0.2_10	resonance_0.2_25	resonance_0.2_40	resonance_0.05_10	resonance_0.05_25	resonance_0.05_40	resonance_0.025_10	resonance_0.025_25	resonance_0.025_40
nyp.33433074817671	7.78335419683	7.58897663716	7.77729552925	4.10438959448	3.74132127332	4.30172342082	2.83983112568	2.71405101966	2.99024744913	2.5800542639	2.47667930593	2.73772160511	7.91203415118	8.1713718745	8.30918563911	4.40645024694	5.04207983636	5.36698546355	3.07196336977	3.38127221715	3.56994535172	2.73871999041	3.02192517743	3.16125585557	-0.128679954347	-0.582395237335	-0.531890109859	-0.302060652463	-1.30075856303	-1.06526204273	-0.232132244093	-0.667221197492	-0.579697902589	-0.15866572651	-0.545245871497	-0.423534250464
uiuo.ark+=13960=t1jh3vx0s	5.63916689405	5.87324644415	6.04666583814	4.32742368444	4.51523583128	4.74885336178	3.69633890911	3.8878472086	4.15229146163	3.47438347558	3.65368820542	3.91950571018	5.54728840816	5.55842718918	5.65611414033	4.12608312672	4.24360835298	4.39071314506	3.50550030177	3.62193310123	3.7965108821	3.28167856139	3.3823683268	3.55621983115	0.0918784858896	0.314819254965	0.390551697806	0.20134055772	0.271627478298	0.358140216719	0.190838607337	0.265914107373	0.355780579535	0.192704914185	0.271319878623	0.363285879022
mdp.39015069304775	5.11353410318	5.14163175303	5.23713827413	3.47022527094	3.51508621196	3.60167963685	2.82910339277	2.85746723546	2.9585761186	2.60881907482	2.62505723911	2.73494635906	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
uc1.b4437982	5.17197773234	5.35855504752	5.58265249046	3.65346793755	3.80801876761	4.03009908806	3.0944962945	3.21196376121	3.41252308178	2.8996609604	3.00757106984	3.19881131598	5.08059587776	nan	nan	3.63554277518	nan	nan	3.09163131528	nan	nan	2.88756607237	nan	nan	0.0913818545711	nan	nan	0.0179251623694	nan	nan	0.00286497921962	nan	nan	0.0120948880347	nan	nan
uc1.$b115475	5.91925788468	5.91731705397	6.07253360698	3.62604287296	3.65123303279	3.89147011508	2.55286284941	2.67479184838	2.91188772585	2.21837288065	2.3723736661	2.6007219793	5.78695160531	5.69825700662	5.6405508674	3.59757034861	3.50424983364	3.48399632835	2.57826291589	2.45336318999	2.43758288978	2.29536576454	2.15224700754	2.13511301329	0.132306279369	0.219060047352	0.431982739581	0.028472524351	0.146983199153	0.407473786735	-0.0254000664809	0.221428658392	0.474304836069	-0.076992883894	0.220126658565	0.465608966011
uc2.ark+=13960=t55d8p82q	6.07937993265	6.10514161677	6.17647184994	4.73413141988	4.75812509755	4.83825961866	4.00951223826	4.04177990776	4.15138715239	3.65212221297	3.71211573735	3.82870651098	6.23805101947	6.24205467768	6.24104753927	4.73540377121	4.85192752918	4.80120960984	3.832008169	4.07045033882	3.96160224036	3.4867345012	3.73153327405	3.61502147336	-0.158671086815	-0.136913060918	-0.0645756893313	-0.00127235132734	-0.0938024316328	0.0370500088278	0.177504069258	-0.0286704310643	0.189784912029	0.16538771177	-0.0194175366984	0.213685037619
uc1.b4094441	4.8765068339	5.08290084234	5.29159821472	3.39241380814	3.66108467503	3.9356505462	2.81464959042	3.06755555232	3.35722194212	2.62546937003	2.85705301146	3.14767980506	4.69727587086	4.6868655579	4.70900465336	3.2348927437	3.22278908239	3.28660740273	2.6456868174	2.65291770247	2.7118665235	2.45537191476	2.43923204887	2.48853632295	0.17923096304	0.396035284441	0.58259356136	0.157521064438	0.438295592631	0.649043143471	0.168962773016	0.414637849851	0.645355418616	0.170097455274	0.417820962589	0.659143482113
mdp.39015031326054	6.03774846529	6.24963251479	6.36808038385	4.39680146445	4.71729025704	4.92310106903	3.65608610122	3.98416720376	4.25752027386	3.34131072123	3.69851257436	3.97175128985	5.98857767835	6.02758138482	6.1454360283	4.3356604713	4.4689718219	4.63543353757	3.64601480048	3.81165808771	3.9807466521	3.40707245998	3.5652095573	3.72589188696	0.0491707869396	0.222051129977	0.222644355546	0.0611409931472	0.248318435136	0.287667531455	0.0100713007394	0.172509116057	0.276773621766	-0.0657617387494	0.133303017067	0.245859402892
inu.39000001750558	5.99033648186	6.10004124544	6.29590890433	4.17185736084	4.33412017035	4.61129677633	3.46825782153	3.56962885824	3.81330499274	3.18527864007	3.28743633834	3.52496611722	5.89945769731	5.89931886823	nan	4.04601702098	4.06107522614	nan	3.24602159553	3.22740469342	nan	3.00195116142	2.95663745102	nan	0.0908787845482	0.200722377207	nan	0.12584033986	0.273044944211	nan	0.222236225996	0.342224164819	nan	0.183327478649	0.33079888732	nan
mdp.39015050559379	4.43582718301	4.43980125623	4.50218846931	3.23574046588	3.28581227541	3.36555708941	2.61659263627	2.71923095852	2.80341442378	2.32563039161	2.47480017217	2.55860807482	4.4784255667	4.47479800207	4.52109278256	3.30071061972	3.31633832019	3.38821020963	2.71750477172	2.71764212604	2.80085124342	2.44010046826	2.43308419148	2.50042100636	-0.0425983836948	-0.0349967458336	-0.018904313244	-0.0649701538389	-0.0305260447752	-0.022653120216	-0.100912135444	0.00158883247744	0.00256318036214	-0.114470076649	0.0417159806895	0.0581870684572
mdp.39015062835429	4.82486911308	4.84092120207	4.94329357943	3.20798435757	3.21921240441	3.30963832548	2.64131320021	2.58803044858	2.66796310584	2.39810594896	2.34651747126	2.43958559939	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
uc1.32106016852714	5.99804110041	6.11099007816	6.19429168917	3.93601049865	4.09574390875	4.29663668163	3.22628757758	3.27713627468	3.39941519482	3.00139959212	2.99940481393	3.10753698131	6.09353732372	6.06170199343	nan	4.06954361393	4.05472366015	nan	3.29831103532	3.29908197596	nan	3.04898187383	3.02667599477	nan	-0.0954962233078	0.0492880847236	nan	-0.133533115277	0.0410202486072	nan	-0.0720234577451	-0.0219457012814	nan	-0.0475822817121	-0.0272711808447	nan
mdp.39015042015720	5.36383580808	5.51664097943	5.65029819266	3.61152024189	3.8274010941	4.05274850051	2.7321430676	3.01458840073	3.29868789602	2.42511333668	2.71684580074	3.02015478691	5.3332859048	5.28143737444	5.30943553328	3.66787969995	3.6613741209	3.71815451289	2.86708299251	2.96169472944	3.02051885323	2.55723659274	2.68647131224	2.7279538047	0.0305499032778	0.235203604984	0.340862659381	-0.0563594580604	0.166026973194	0.334593987628	-0.134939924916	0.0528936712987	0.278169042784	-0.132123256062	0.0303744884991	0.292200982213
uiuo.ark+=13960=t8pc3946j	5.05540809978	5.13589556385	5.36212465575	3.20325776679	3.31900228796	3.58589396779	2.58297720946	2.71180129601	2.9360151937	2.3250559133	2.47062730549	2.67293103366	5.13708635218	5.40431498043	5.50608830754	3.29807242422	3.61614797055	3.80727796275	2.66483599074	2.92453847999	3.13458852806	2.46300020946	2.68167714295	2.89799041919	-0.0816782524042	-0.26841941658	-0.143963651785	-0.0948146574274	-0.297145682587	-0.221383994966	-0.0818587812764	-0.212737183985	-0.198573334354	-0.137944296157	-0.211049837454	-0.225059385536
nnc1.0022839976	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.03186171908	6.82419693994	6.84701669741	3.64806105515	3.46113114011	3.4515279098	2.93092351929	2.68941910236	2.67179072129	2.64425587825	2.37823980003	2.37594616549	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
nyp.33433011462466	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.73153170549	5.67828407981	5.69654025809	4.24139016613	4.14467437064	4.15406219822	3.6353482538	3.53175688175	3.5178934035	3.46387530702	3.32384971827	3.27618420829	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
uiuo.ark+=13960=t73v07t79	4.78061006505	4.97113574481	5.09797989172	3.15590457274	3.39311445922	3.56018047941	2.60666353867	2.83257407633	2.98036647736	2.39506723097	2.63574654275	2.78101377266	4.75311098611	4.81318131046	5.02353957328	3.15011664894	3.19942624044	3.46486416778	2.57656423825	2.61141504974	2.84981691318	2.37678085652	2.40978436945	2.64343027862	0.0274990789427	0.157954434345	0.0744403184404	0.00578792380148	0.19368821878	0.0953163116346	0.0300993004195	0.221159026588	0.130549564182	0.0182863744526	0.225962173309	0.137583494041
nyp.33433074386792	7.64134573652	7.59215142058	7.60242013451	5.86590235453	5.75869996879	5.73096079524	4.89514951733	4.79865983433	4.79650724477	4.48742694806	4.38949831463	4.38188489164	7.5829865189	7.55110829896	7.62238325804	5.80414656738	5.76604414849	5.886915022	4.76763354855	4.79665846659	4.8957115176	4.30830207001	4.39336042888	4.47610476296	0.0583592176118	0.0410431216247	-0.0199631235253	0.061755787154	-0.00734417969925	-0.155954226757	0.127515968784	0.00200136773285	-0.0992042728346	0.179124878048	-0.00386211424608	-0.0942198713253
mdp.39015048902962	5.20585105831	5.15884054112	5.19219387623	3.79766977046	3.76337754744	3.79628916115	3.2243882495	3.21768111846	3.25969552265	3.01181340671	3.02213836988	3.06446039016	5.19398355086	5.26767603107	nan	3.79667031632	3.92318580331	nan	3.18701706766	3.33180403187	nan	2.92103713092	3.0905013994	nan	0.0118675074497	-0.10883548995	nan	0.000999454136781	-0.159808255869	nan	0.037371181846	-0.114122913414	nan	0.0907762757982	-0.0683630295243	nan
uc1.b4422272	5.47164034498	5.70094247491	5.91659666901	3.62457072373	3.92211362698	4.22983265517	3.03409138315	3.24993800308	3.53039338558	2.84039303861	3.00993927052	3.28194378224	5.19301847634	5.11615513776	nan	3.42037590864	3.38391943116	nan	2.79235286252	2.79482761145	nan	2.54440544843	2.55595592414	nan	0.278621868643	0.584787337151	nan	0.204194815089	0.538194195821	nan	0.241738520625	0.455110391631	nan	0.295987590181	0.453983346387	nan
