docid	novelty_1.0_10	novelty_1.0_25	novelty_1.0_40	novelty_0.2_10	novelty_0.2_25	novelty_0.2_40	novelty_0.05_10	novelty_0.05_25	novelty_0.05_40	novelty_0.025_10	novelty_0.025_25	novelty_0.025_40	transience_1.0_10	transience_1.0_25	transience_1.0_40	transience_0.2_10	transience_0.2_25	transience_0.2_40	transience_0.05_10	transience_0.05_25	transience_0.05_40	transience_0.025_10	transience_0.025_25	transience_0.025_40	resonance_1.0_10	resonance_1.0_25	resonance_1.0_40	resonance_0.2_10	resonance_0.2_25	resonance_0.2_40	resonance_0.05_10	resonance_0.05_25	resonance_0.05_40	resonance_0.025_10	resonance_0.025_25	resonance_0.025_40
mdp.39015063779485	5.42357074865	5.31486246154	5.32086512352	4.20940601677	4.12607510801	4.17846257243	3.53246528736	3.47392154549	3.57664442058	3.23794414226	3.20521646695	3.31382624026	5.33832532787	5.36435157778	5.44862494246	4.15859546779	4.18102755918	4.27731497947	3.58805718117	3.58946260825	3.69078579395	3.34942766812	3.33602699246	3.43334068274	0.0852454207858	-0.0494891162414	-0.127759818943	0.0508105489734	-0.0549524511682	-0.0988524070354	-0.0555918938175	-0.115541062757	-0.114141373365	-0.111483525857	-0.13081052551	-0.119514442487
umn.31951001775477a	7.00679044497	7.15017712253	7.29933880661	4.90583846848	5.18564398711	5.40916308173	4.02546672358	4.32963859332	4.56129574563	3.74970499769	4.04115649332	4.26328183916	6.85800351994	6.923148305	6.99036653932	4.851926368	4.91055489879	4.99318550105	3.95535606984	4.06220103883	4.1551207036	3.64636247153	3.77078329541	3.86554881139	0.14878692503	0.227028817535	0.308972267294	0.0539121004777	0.275089088318	0.415977580675	0.0701106537471	0.267437554492	0.406175042031	0.103342526152	0.270373197912	0.397733027774
nyp.33433074946132	5.17960230837	5.30491112749	5.35695814108	3.93673553582	4.1209530765	4.16095556245	3.3100790186	3.51281640013	3.56387231203	3.07120824609	3.26787776028	3.32516631581	5.13758910924	5.22770788059	5.32069079538	3.8168707804	4.00713233993	4.09350931799	3.16858260057	3.39703521331	3.42954134863	2.92422977027	3.16008352355	3.1692516797	0.0420131991284	0.0772032468965	0.0362673456924	0.119864755426	0.11382073657	0.0674462444646	0.14149641803	0.115781186816	0.134330963404	0.146978475815	0.107794236732	0.155914636111
nyp.33433074873526	5.81299534453	5.96281637017	6.06188853718	4.03154682706	4.11766366568	4.23115528775	3.24752621843	3.33962729346	3.43923561949	2.90903436891	3.04098879664	3.12239793786	5.93632129768	5.99235843119	6.14322609582	4.12629126826	4.2375704804	4.41336670319	3.38986920709	3.50713834506	3.65155599816	3.15973493194	3.2560809158	3.37025391255	-0.123325953149	-0.0295420610231	-0.0813375586422	-0.0947444412065	-0.119906814724	-0.182211415439	-0.142342988654	-0.167511051598	-0.212320378674	-0.250700563023	-0.215092119158	-0.247855974689
mdp.39015073378344	5.72446939705	5.89645246725	6.06866923132	3.691667863	3.83689931406	4.06293625272	2.97610661326	3.06061592574	3.24611954751	2.77871364308	2.82580970194	2.99218790054	5.52392056966	5.49494839406	nan	3.43869960292	3.50594222571	nan	2.79926585291	2.85201288413	nan	2.59203572989	2.63459559373	nan	0.200548827392	0.401504073182	nan	0.252968260076	0.33095708835	nan	0.176840760351	0.208603041611	nan	0.186677913189	0.191214108209	nan
mdp.39015034653181	5.2701209605	5.26778616335	5.37985240197	4.13660068951	4.12521873753	4.26678957866	3.52949696967	3.50632181575	3.6848223239	3.2659541618	3.24380971714	3.44142904419	5.24963022221	5.26682055309	5.29345270032	4.12882493623	4.14047199233	4.20055891454	3.53172306804	3.53457316263	3.59646427999	3.24518578738	3.24366428525	3.3096169594	0.0204907382853	0.00096561025597	0.0863997016464	0.00777575327713	-0.0152532547981	0.0662306641209	-0.00222609836526	-0.0282513468849	0.0883580439033	0.020768374419	0.000145431889736	0.131812084794
coo.31924013483379	6.32507331697	6.34424383223	6.38484810446	5.06905594415	5.1128211849	5.17971564396	4.45901857808	4.52481874646	4.62165493768	4.2238780942	4.28433615358	4.38515803966	6.35516095832	6.40012889627	6.47065146728	5.11648621811	5.20156912311	5.26877703551	4.54274038433	4.62423850549	4.67087203218	4.28209937951	4.36264087865	4.41751336777	-0.0300876413565	-0.0558850640359	-0.085803362817	-0.0474302739677	-0.0887479382032	-0.0890613915549	-0.0837218062492	-0.0994197590336	-0.0492170944991	-0.058221285311	-0.0783047250659	-0.0323553281124
mdp.39015060389957	4.80979381987	4.94497878459	5.10518870031	3.08241735557	3.16608762113	3.29934865261	2.41119705207	2.45779126896	2.58995996506	2.15829478967	2.20833297936	2.34018688674	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
njp.32101072899691	4.79350409375	4.88361030778	5.00173491003	3.36748733642	3.51040590112	3.71766171273	2.77736322028	2.9287507962	3.18369248946	2.56060054838	2.67833625232	2.93646489023	4.58455800988	4.83217924619	4.96346670634	3.32740881248	3.59144287495	3.74343578874	2.87837041477	3.08152096064	3.22520135757	2.70663848792	2.87164690566	3.00567534161	0.208946083876	0.0514310615836	0.038268203683	0.0400785239367	-0.0810369738266	-0.025774076009	-0.101007194484	-0.152770164433	-0.0415088681192	-0.146037939539	-0.193310653347	-0.0692104513745
uiuo.ark+=13960=t77s85n89	4.89891527134	4.92703648578	nan	3.29206016558	3.37101571408	nan	2.7377612835	2.80896124455	nan	2.55002749088	2.60573826412	nan	4.85251926855	5.03611798355	5.13245408716	3.12259167167	3.29667108732	3.446709045	2.55287154296	2.64115698869	2.78569471485	2.349502382	2.39145752481	2.52945584917	0.0463960027913	-0.109081497764	nan	0.169468493909	0.0743446267634	nan	0.184889740537	0.167804255855	nan	0.200525108888	0.214280739305	nan
