docid	novelty_1.0_10	novelty_1.0_25	novelty_1.0_40	novelty_0.2_10	novelty_0.2_25	novelty_0.2_40	novelty_0.05_10	novelty_0.05_25	novelty_0.05_40	novelty_0.025_10	novelty_0.025_25	novelty_0.025_40	transience_1.0_10	transience_1.0_25	transience_1.0_40	transience_0.2_10	transience_0.2_25	transience_0.2_40	transience_0.05_10	transience_0.05_25	transience_0.05_40	transience_0.025_10	transience_0.025_25	transience_0.025_40	resonance_1.0_10	resonance_1.0_25	resonance_1.0_40	resonance_0.2_10	resonance_0.2_25	resonance_0.2_40	resonance_0.05_10	resonance_0.05_25	resonance_0.05_40	resonance_0.025_10	resonance_0.025_25	resonance_0.025_40
mdp.39015030186855	6.09621146674	6.1861467893	6.26228056631	4.76541959312	4.95261732086	5.11809348031	3.86647751748	4.10294017731	4.36047154521	3.52358839855	3.74661045476	4.02152956669	6.06745582444	6.04759480955	6.08274281525	4.78790742824	4.77820662515	4.81769190464	3.88759773509	3.92017476118	3.9699046527	3.51380502892	3.58567125469	3.65513366972	0.0287556423005	0.13855197975	0.179537751058	-0.0224878351234	0.174410695711	0.30040157567	-0.0211202176038	0.182765416124	0.390566892504	0.00978336963358	0.160939200066	0.366395896979
uc2.ark+=13960=t3jw86z32	5.94775531563	6.0788665366	6.22728914627	4.51236854842	4.62650250717	4.81685499503	3.82886076407	3.95337382462	4.13964208451	3.54786700557	3.67593555645	3.86461826972	5.94325399768	5.97821128885	5.99842875636	4.48923165925	4.53848868701	4.56062733005	3.77713800065	3.8361502442	3.88147086765	3.4513404038	3.54111055311	3.59804265945	0.00450131795114	0.100655247753	0.22886038991	0.0231368891717	0.0880138201602	0.25622766498	0.0517227634208	0.117223580414	0.258171216852	0.096526601765	0.134825003336	0.266575610266
mdp.39015030699774	5.41055837956	5.4890421783	5.60506269261	4.09489188276	4.22428112976	4.35479434058	3.3501608195	3.53771794606	3.71151246832	3.02794836452	3.23708547037	3.4438349686	5.38618577503	5.36454839712	5.37184181729	4.09423975134	4.09085921307	4.09517648942	3.47738669144	3.4201066178	3.43296491089	3.19151552148	3.12388642043	3.12424983204	0.0243726045282	0.124493781177	0.23322087532	0.000652131419476	0.133421916695	0.259617851161	-0.127225871939	0.117611328264	0.278547557437	-0.163567156965	0.113199049932	0.319585136557
pst.000022684042	5.51737447572	5.56438090444	5.63307818589	4.0822718273	4.10589569086	4.18655176243	3.5296850397	3.51415672029	3.57418125944	3.35944747343	3.2779486721	3.33429189405	5.54081994006	nan	nan	4.13357738043	nan	nan	3.59348755914	nan	nan	3.37860963876	nan	nan	-0.0234454643398	nan	nan	-0.0513055531291	nan	nan	-0.0638025194451	nan	nan	-0.0191621653307	nan	nan
uc1.$b300285	5.54240802301	5.68770113958	5.88409828513	3.69443576041	3.89694014916	4.16842221359	2.89322476113	3.08376416051	3.38032069118	2.64448371436	2.80606031396	3.10746077902	5.28204462291	5.34467288968	5.40174278746	3.48316591921	3.581402405	3.6826151037	2.78101174223	2.88557104335	2.964263195	2.51503325839	2.63732165979	2.70425705483	0.260363400092	0.3430282499	0.482355497671	0.211269841206	0.315537744164	0.485807109896	0.112213018903	0.198193117158	0.416057496187	0.129450455971	0.168738654172	0.403203724194
uc1.b2801628	5.9613079068	6.07628075413	6.12609204586	4.26192371039	4.4040510306	4.53413608143	3.50332106343	3.559985613	3.70871845128	3.27100961753	3.28013378493	3.43851543746	5.96337414021	6.03818761347	6.11946891068	4.26896859154	4.41949026149	4.51232407146	3.49855050262	3.65914505765	3.73343522132	3.26013678947	3.38766785539	3.45323107594	-0.00206623341146	0.0380931406613	0.00662313517801	-0.00704488115105	-0.0154392308887	0.0218120099645	0.00477056080486	-0.09915944465	-0.0247167700407	0.0108728280666	-0.107534070459	-0.0147156384807
mdp.39015048746534	5.28879988421	5.40875816908	5.55869432541	3.70099964029	3.75608419618	3.86639850199	3.08941550027	3.16706352806	3.25294247152	2.85841561713	2.94278662254	3.03392812717	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
uva.x030802594	5.55396336366	5.72985896163	5.82166973335	3.95556785814	4.14625311163	4.30680162581	3.22487570064	3.38875634071	3.56711369649	2.89343883359	3.09000712097	3.25040112732	4.99510894638	5.03164895414	5.09315803068	3.33892161833	3.39642799446	3.51446042028	2.71602293115	2.74339955942	2.86291393067	2.50345544563	2.5169614314	2.62767225195	0.55885441728	0.698210007499	0.728511702666	0.616646239808	0.749825117168	0.792341205532	0.508852769498	0.645356781284	0.704199765819	0.389983387958	0.573045689567	0.622728875375
uc1.b4362254	5.68351251917	5.7694332505	5.86629772496	3.98011564712	4.07534629989	4.23057078618	3.16011000885	3.24363480215	3.42192738192	2.84611845073	2.94255209788	3.13009014673	5.68408712812	5.712553473	5.79275604406	3.98506122499	4.01028820111	4.10140125612	3.19311906954	3.1878112828	3.28225284538	2.93273467979	2.89047508502	2.97181038917	-0.000574608951514	0.0568797774991	0.0735416808994	-0.00494557786258	0.065058098778	0.129169530058	-0.0330090606941	0.055823519351	0.139674536538	-0.0866162290641	0.0520770128662	0.158279757558
uc1.$b103921	5.78530269397	5.87049821716	6.08554568971	4.0285487336	4.1919126985	4.52121981391	3.2811206096	3.46061326019	3.82650390749	3.05245284636	3.21171991625	3.59138175281	5.5972746471	5.4758943926	5.40588017312	3.85293441682	3.77088388491	3.7563661927	3.11605552221	3.07052922152	3.05481259356	2.8679773218	2.83038951423	2.80189740127	0.18802804687	0.394603824567	0.679665516589	0.175614316777	0.421028813591	0.764853621214	0.165065087391	0.390084038669	0.771691313936	0.184475524554	0.381330402016	0.789484351537
uc1.$b244599	5.43145786559	5.62568158162	5.78304074053	3.67974981049	3.97482126472	4.23117632926	2.92000685725	3.19661854288	3.49574684212	2.69914396839	2.942631366	3.25122842391	5.39036700128	5.32825083141	5.32198865097	3.61882103351	3.60300635283	3.66813826133	2.83002616496	2.87501133592	2.95584854342	2.55865547627	2.63645713028	2.70286725492	0.0410908643119	0.297430750201	0.461052089557	0.0609287769874	0.371814911893	0.563038067931	0.0899806922918	0.321607206962	0.539898298697	0.140488492124	0.306174235717	0.548361168995
uc1.$b86330	6.14025038787	6.08522673967	6.08510374963	4.90981974107	4.87076981908	4.87953792023	4.32435406687	4.31325458323	4.32942019552	4.10143845241	4.08839672268	4.1061442213	6.18256854866	6.12556050096	6.07825982505	4.87464576623	4.84590449642	4.84250323794	4.2379511302	4.24549757983	4.27184819249	3.99056393836	4.01743378757	4.0520727848	-0.0423181607898	-0.0403337612904	0.00684392458386	0.0351739748378	0.0248653226576	0.0370346822856	0.0864029366684	0.0677570034022	0.0575720030337	0.11087451405	0.0709629351067	0.0540714365064
pst.000063367768	4.79756173755	4.83168545966	4.85749968841	3.55523732728	3.56793613784	3.60987710738	2.9585070484	2.98036948305	3.02924051407	2.72478907332	2.75754686803	2.8127569627	4.83602951248	4.89655914429	4.89086996428	3.62189700807	3.69316361368	3.68142568761	3.02054576044	3.1225963119	3.12081965403	2.77000656835	2.87753831376	2.8823387265	-0.038467774926	-0.0648736846346	-0.0333702758705	-0.0666596807933	-0.125227475836	-0.0715485802232	-0.0620387120386	-0.142226828847	-0.0915791399619	-0.0452174950345	-0.119991445726	-0.0695817638033
nyp.33433082412051	5.26590778132	5.18950879338	nan	3.63714998703	3.61264005984	nan	2.90072663509	2.94066233522	nan	2.58236523721	2.67119764367	nan	5.43202299026	5.55353870195	5.74089936914	3.83143901682	3.87357599646	4.06922788579	3.05248288768	3.07893327299	3.24629221841	2.74463856261	2.76188543297	2.89116103987	-0.166115208937	-0.364029908566	nan	-0.194289029786	-0.260935936625	nan	-0.151756252587	-0.138270937769	nan	-0.162273325397	-0.0906877892996	nan
uc2.ark+=13960=t3bz61s3t	5.91791314521	5.91122226071	5.99043211965	4.50470251291	4.51360482722	4.57814861543	3.79851998609	3.80345428076	3.87039441626	3.50747440286	3.51933519657	3.57925661121	5.83915381735	5.79788853675	5.81741654152	4.45797575418	4.37363182311	4.43124136085	3.76253359788	3.68893236705	3.76555560277	3.5148260356	3.45814192868	3.5307697838	0.0787593278546	0.113333723962	0.173015578133	0.0467267587311	0.139973004114	0.14690725458	0.0359863882133	0.114521913706	0.104838813492	-0.00735163273783	0.0611932678832	0.0484868274128
mdp.39015000630536	5.59477825128	5.74480515801	5.82749497019	4.28804521164	4.41289398011	4.51051054144	3.6931115315	3.81593529081	3.91990979741	3.43340104473	3.57746921811	3.67948651513	5.72143420407	5.75101126843	5.75547065976	4.27212555743	4.2867345984	4.31079438092	3.52172858833	3.52698590681	3.57166466637	3.16504304815	3.21084872853	3.26910167542	-0.126655952795	-0.00620611042381	0.0720243104228	0.0159196542114	0.126159381702	0.199716160524	0.171382943169	0.288949384002	0.348245131035	0.268357996587	0.366620489572	0.410384839707
mdp.39015056222147	5.35824872741	5.3409609803	5.31599670163	3.93086276516	3.98671484238	3.99113274667	3.15029325492	3.23926784871	3.28316789287	2.83155714127	2.95058462699	2.98889314125	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
uc1.$b244558	5.32189136909	5.5117107089	5.6298912524	3.83235591208	4.08145102543	4.25396054417	3.25659014745	3.51061695353	3.70241745486	3.04536036282	3.31085945455	3.49622473257	5.24146024551	5.19559711819	5.20774681605	3.72631847183	3.7435284248	3.78287879044	3.19132909877	3.1850301638	3.21481913142	3.02102088196	2.98497192907	2.99381945165	0.0804311235811	0.316113590707	0.422144436347	0.106037440247	0.337922600636	0.471081753733	0.0652610486753	0.325586789733	0.487598323442	0.0243394808594	0.325887525486	0.502405280919
mdp.39015031298576	5.25091907341	5.38361299003	5.50857232491	4.04709653741	4.17943158967	4.32129346608	3.49123060816	3.63622211146	3.77279959855	3.25740980384	3.42896307749	3.55007769071	5.1704404924	5.1248057058	5.12453494008	3.90601967016	3.85851319661	3.8839325599	3.21779172387	3.17724185863	3.23795276384	2.91069234167	2.86478209157	2.94093721272	0.0804785810151	0.258807284227	0.384037384826	0.141076867258	0.320918393056	0.437360906185	0.273438884287	0.458980252829	0.534846834704	0.346717462161	0.56418098592	0.609140477993
mdp.39015058260848	4.7411812081	4.95060047502	5.20670412033	2.90347381917	3.01391395463	3.22045672426	2.35649435687	2.46660199036	2.61500662762	2.17733291795	2.27007024969	2.40084642869	4.62126253836	nan	nan	2.88095412071	nan	nan	2.37316013421	nan	nan	2.18089676396	nan	nan	0.119918669741	nan	nan	0.0225196984535	nan	nan	-0.0166657773392	nan	nan	-0.00356384600913	nan	nan
uiuo.ark+=13960=t4vh64994	6.2069985596	6.22870807691	6.26479065982	4.61316814729	4.62131636543	4.64135163625	3.58958294531	3.62434780206	3.65846157614	3.30967662574	3.3180567609	3.35273291471	6.24334461041	6.40464711516	6.49308123346	4.6454039991	4.81970443778	4.91225489898	3.57931105392	3.8169320505	3.91525226875	3.22361195176	3.49738053921	3.60311814404	-0.0363460508101	-0.175939038255	-0.228290573642	-0.0322358518116	-0.19838807235	-0.270903262733	0.0102718913855	-0.192584248442	-0.256790692612	0.0860646739779	-0.179323778307	-0.250385229332
nyp.33433075861348	5.24468572388	5.12016357941	5.1843848706	3.55489351845	3.44541870996	3.55848857275	2.97634242854	2.90736856334	3.03838528546	2.79180776702	2.73027669575	2.85899595691	5.30506583644	5.41464763649	5.57922436856	3.77255388551	3.94434294499	4.12291754716	3.19014901082	3.36088141038	3.52133267942	2.99454959123	3.1650245165	3.30081217641	-0.0603801125529	-0.294484057086	-0.394839497953	-0.217660367058	-0.49892423503	-0.564428974408	-0.213806582279	-0.453512847045	-0.482947393959	-0.202741824212	-0.434747820752	-0.441816219504
uc1.b536902	5.52751313353	5.58005268552	5.77579329012	4.01268864823	4.10172393758	4.38538155662	3.27987376158	3.33955012108	3.7016071436	2.99027361067	3.0233691788	3.42585509907	5.60938080603	5.69136900605	5.73902374071	4.01499942942	4.17099489603	4.24965878785	3.20337840554	3.37686952287	3.46398313618	2.84276549721	3.03655891292	3.12897014899	-0.0818676725026	-0.111316320534	0.0367695494107	-0.00231078119153	-0.0692709584509	0.135722768767	0.0764953560365	-0.0373194017904	0.237624007414	0.147508113464	-0.0131897341258	0.296884950077
mdp.39015064739603	6.78304215722	6.82480138294	6.91569971729	5.2018247	5.308760051	5.45127665617	4.50794402625	4.59133137261	4.73941082639	4.23034330005	4.33760887279	4.47903110867	6.72277663148	nan	nan	5.06376026388	nan	nan	4.39234895725	nan	nan	4.17412062287	nan	nan	0.0602655257483	nan	nan	0.138064436121	nan	nan	0.115595069001	nan	nan	0.0562226771816	nan	nan
