docid	novelty_1.0_10	novelty_1.0_25	novelty_1.0_40	novelty_0.2_10	novelty_0.2_25	novelty_0.2_40	novelty_0.05_10	novelty_0.05_25	novelty_0.05_40	novelty_0.025_10	novelty_0.025_25	novelty_0.025_40	transience_1.0_10	transience_1.0_25	transience_1.0_40	transience_0.2_10	transience_0.2_25	transience_0.2_40	transience_0.05_10	transience_0.05_25	transience_0.05_40	transience_0.025_10	transience_0.025_25	transience_0.025_40	resonance_1.0_10	resonance_1.0_25	resonance_1.0_40	resonance_0.2_10	resonance_0.2_25	resonance_0.2_40	resonance_0.05_10	resonance_0.05_25	resonance_0.05_40	resonance_0.025_10	resonance_0.025_25	resonance_0.025_40
nyp.33433075727358	4.88518738731	4.89015777811	4.96151762636	3.54554685199	3.57523887785	3.68763615551	3.0264750361	3.07541538389	3.1968605719	2.81214883834	2.87601210951	3.00130024528	4.75790305087	4.83849930971	4.96723558718	3.46551543577	3.57672454429	3.70691091662	2.96220222515	3.07269156795	3.19526732532	2.78109220729	2.87922052055	2.99102856354	0.127284336439	0.0516584683951	-0.00571796081786	0.0800314162212	-0.00148566643932	-0.0192747611109	0.0642728109517	0.00272381593644	0.0015932465846	0.0310566310582	-0.0032084110427	0.0102716817425
uva.x030749110	5.80590516134	5.8722656826	5.92288638474	4.26047883067	4.31543364851	4.37648507671	3.46034273382	3.4904115293	3.56567960706	3.14363911	3.15335263272	3.22383079673	5.76788087658	5.75568731362	5.76221418754	4.17653351194	4.26359041138	4.30067251839	3.49861007049	3.61341200095	3.6353086377	3.24136511085	3.3692200911	3.36777152385	0.0380242847644	0.116578368978	0.1606721972	0.0839453187225	0.0518432371306	0.0758125583127	-0.0382673366709	-0.123000471643	-0.0696290306375	-0.0977260008528	-0.215867458374	-0.143940727127
mdp.39015053136886	5.48173560931	5.48691666255	5.50718229297	4.08161051676	4.08597471798	4.16590604987	3.44141430721	3.41620516113	3.54429505552	3.16391505011	3.1381007465	3.29408486409	5.61545181185	5.66360899504	5.69267217689	4.26040091832	4.29972602422	4.33774956518	3.62769002352	3.62789483696	3.66486558465	3.38987389044	3.37854647342	3.39949002212	-0.133716202547	-0.176692332489	-0.185489883922	-0.178790401561	-0.213751306233	-0.17184351531	-0.186275716315	-0.211689675831	-0.120570529131	-0.225958840326	-0.240445726925	-0.105405158028
umn.31951p005426612	5.00480057585	4.96019490367	4.98210929074	3.84552830343	3.80362625689	3.80309719745	3.39030017622	3.31522392356	3.29962080598	3.2100949067	3.09490145298	3.07873438279	5.00903031476	5.13075811026	5.26506031952	3.86150654663	3.9719852376	4.10332475177	3.32514481146	3.43386107105	3.57046559373	3.12077905248	3.22190367961	3.36078634036	-0.0042297389156	-0.170563206582	-0.282951028771	-0.0159782432009	-0.168358980708	-0.30022755432	0.0651553647685	-0.11863714749	-0.270844787749	0.0893158542137	-0.127002226633	-0.282051957575
uc1.$b56715	5.06619589855	5.18790976311	5.36180719468	3.7264017199	3.87013012122	4.09981988376	3.08690964623	3.28301446641	3.55801011154	2.80999593142	3.03380397937	3.33710793306	5.01417857835	4.99400211707	5.01814663732	3.65281870963	3.65737542618	3.69090205142	3.12099749515	3.07777101269	3.11461068029	2.91856566835	2.84279012131	2.87081777342	0.0520173201937	0.193907646034	0.343660557355	0.0735830102744	0.212754695041	0.408917832338	-0.0340878489245	0.205243453721	0.443399431244	-0.108569736931	0.191013858055	0.466290159639
uc2.ark+=13960=t4fn11d2m	4.85974626758	5.06707796748	5.35221299214	3.21366511365	3.43213426974	3.78783604216	2.56290624661	2.78464290746	3.12401749389	2.30199761294	2.54499475351	2.87164630671	4.69318350228	4.72984684111	4.88728353247	3.0790675641	3.09185743389	3.26150889977	2.47001766517	2.48023034857	2.64846460025	2.22171457207	2.24653727279	2.41800145412	0.166562765293	0.337231126373	0.464929459669	0.134597549547	0.34027683585	0.526327142392	0.0928885814369	0.304412558896	0.475552893639	0.0802830408755	0.298457480723	0.453644852585
mdp.39015051324260	5.90350124081	5.93682140799	6.02784588497	4.1266912847	4.19038339074	4.33644255827	3.12691891158	3.20017752152	3.36465193328	2.76827464127	2.84127439001	2.99315002679	5.82940413197	nan	nan	3.9157053922	nan	nan	2.90268774202	nan	nan	2.53126134376	nan	nan	0.0740971088308	nan	nan	0.210985892502	nan	nan	0.224231169559	nan	nan	0.237013297517	nan	nan
mdp.39015000674690	4.82427458651	4.84526068695	4.94359286256	3.41985468159	3.46368711292	3.60146570871	2.85851448459	2.89424292705	3.0521177121	2.64622022836	2.67770428925	2.84761588071	4.69829264113	4.73033529115	nan	3.3613078152	3.39488603747	nan	2.69631791247	2.75359050875	nan	2.40096792989	2.46561063839	nan	0.125981945374	0.1149253958	nan	0.0585468663887	0.068801075456	nan	0.162196572119	0.140652418307	nan	0.245252298473	0.212093650858	nan
uc2.ark+=13960=t6542t34b	5.39871640371	5.48980479074	5.55279193557	3.85788221951	4.00904408046	4.15003095493	3.33240719569	3.46574275465	3.63089029627	3.14035806874	3.28251900191	3.46592774015	5.38186187377	5.40360946654	5.52615453721	3.83946993361	3.95070903619	4.13712286403	3.33147441282	3.45688130927	3.63175783426	3.13265321699	3.27483426655	3.45133973587	0.0168545299342	0.0861953242032	0.0266373983589	0.0184122858959	0.0583350442721	0.0129080908944	0.000932782870461	0.00886144538948	-0.000867537997332	0.00770485174417	0.00768473536048	0.0145880042853
mdp.39015064001079	6.19102917098	6.24090839819	6.34089655757	4.32079722561	4.37432589412	4.48901619052	3.43628293618	3.50796037514	3.60655886765	3.13238317769	3.2316963696	3.3198987389	6.20561980138	6.13891697822	6.14943612195	4.35353492737	4.29363521754	4.32612748304	3.45387956049	3.4223113946	3.46749159886	3.17630526882	3.11787407844	3.1739003757	-0.0145906303991	0.101991419972	0.19146043562	-0.03273770176	0.0806906765828	0.162888707478	-0.0175966243038	0.0856489805407	0.139067268783	-0.0439220911354	0.113822291166	0.145998363195
mdp.39015031223954	5.45334437044	5.60677082242	5.74046312596	4.15506055893	4.33517472889	4.46564088878	3.56654953519	3.78771143204	3.90935389554	3.35037583317	3.56556790705	3.68509809042	5.25435869917	5.27591499415	5.27279588777	3.9274657088	3.95793705214	3.96151065701	3.3165636121	3.3347651766	3.34425986227	3.06519505422	3.09121714909	3.10244322178	0.198985671279	0.330855828261	0.467667238197	0.227594850129	0.377237676754	0.504130231766	0.249985923092	0.452946255435	0.565094033269	0.285180778947	0.474350757963	0.582654868647
uc1.$b86097	5.46860604398	5.62756135032	5.8332305035	3.98325653006	4.22355709253	4.48820987632	3.37644507882	3.60179916266	3.89417174545	3.13268375136	3.34555676352	3.65064636365	5.3053737674	5.2906208773	5.24720103501	3.81683827864	3.83441441377	3.81844895025	3.1593232316	3.19747923127	3.18158646621	2.87101047688	2.93337823324	2.90191883824	0.163232276575	0.336940473025	0.586029468491	0.16641825142	0.389142678767	0.669760926072	0.217121847221	0.404319931387	0.712585279238	0.26167327448	0.412178530279	0.748727525418
nyp.33433069332439	5.61173817418	5.59828934432	5.60804270881	4.44260135197	4.42859269336	4.43844403256	3.88634238534	3.84073341138	3.87052818578	3.69111884523	3.62692595179	3.64458942263	5.60710143173	5.66394390296	5.70481455062	4.41596114276	4.43950238212	4.47415638958	3.84481614621	3.81032696908	3.84245390133	3.59312969635	3.5209362266	3.55662177485	0.00463674245134	-0.0656545586419	-0.0967718418021	0.0266402092085	-0.0109096887582	-0.035712357016	0.0415262391263	0.0304064422981	0.0280742844473	0.0979891488743	0.105989725187	0.0879676477795
uc1.b4432417	4.93921968255	5.19358805392	5.39275898206	2.86855678078	3.0852802557	3.3259561954	2.21070971192	2.36939162225	2.53978369686	1.99987609136	2.15547291284	2.30964876307	4.72723810754	nan	nan	2.69407779569	nan	nan	2.03680413362	nan	nan	1.8422785842	nan	nan	0.211981575009	nan	nan	0.174478985093	nan	nan	0.173905578297	nan	nan	0.157597507163	nan	nan
mdp.39015031219234	4.764746639	4.8933835191	5.0020257976	3.73651744229	3.93676669712	4.03569206956	3.19627157158	3.50060656056	3.59938579678	2.91433426293	3.29958457216	3.40021641384	4.7234050827	4.739355564	4.76376828974	3.68614367633	3.6919098648	3.71101870667	3.01408731365	3.04332745094	3.04799088386	2.62457591715	2.68743664745	2.6858373762	0.0413415563007	0.154027955103	0.23825750786	0.0503737659579	0.244856832318	0.324673362889	0.182184257923	0.457279109618	0.551394912928	0.289758345773	0.612147924707	0.714379037645
uc1.$b105572	5.44119538812	5.62981695017	5.85008222786	4.01919928138	4.28055752778	4.52504012267	3.43227757743	3.73472063286	3.97627949359	3.20055847834	3.51202610483	3.75958455118	5.1870902627	5.16894817804	5.16538643914	3.72245122649	3.69624895285	3.68919654667	3.13683584561	3.10427862865	3.08859940221	2.93517108785	2.90568138334	2.87387144041	0.254105125418	0.460868772131	0.684695788716	0.296748054897	0.584308574935	0.835843575999	0.29544173182	0.630442004217	0.887680091377	0.265387390496	0.606344721495	0.885713110771
mdp.39015050245656	5.48207484567	5.44759404681	5.44823607439	4.31160338198	4.29661291214	4.31184168481	3.79038522888	3.76874214828	3.7705772185	3.5476985633	3.5250310962	3.54207224677	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
uc1.b249785	5.85400560486	5.90030886281	5.98828715556	4.84100060256	4.88040943456	4.98917913801	4.31128181597	4.35827011205	4.49640674228	4.09635850551	4.13932227527	4.28472653915	5.64325541543	5.60886851385	5.62714361321	4.55659410651	4.52567981329	4.56300733631	4.05420013328	4.02250650391	4.05630590142	3.82811033159	3.81738591332	3.84941027849	0.210750189428	0.291440348961	0.361143542353	0.284406496045	0.354729621274	0.426171801699	0.257081682685	0.335763608143	0.440100840855	0.268248173919	0.321936361954	0.435316260666
inu.30000005022805	5.62160570998	5.64777733371	5.84392157876	3.11111079372	3.18089722303	3.41955294267	2.43391691892	2.55438178859	2.72392751628	2.2477130914	2.36404652434	2.50505347703	6.05837200184	6.30982114347	6.48178976962	3.57933256959	3.9698493907	4.21452910313	2.82678184401	3.11119116558	3.30290054882	2.55003284067	2.79776720921	2.98578658359	-0.436766291854	-0.662043809763	-0.637868190865	-0.468221775869	-0.788952167676	-0.794976160455	-0.39286492509	-0.556809376991	-0.578973032548	-0.302319749271	-0.433720684864	-0.480733106561
mdp.39015016454574	6.76122096435	6.68095537327	6.66240807744	5.5219574633	5.40400036639	5.37568191348	4.7767432244	4.66342794314	4.64353433252	4.47051445047	4.34453758403	4.34059736953	6.73349982394	6.73042903528	6.76343698941	5.56217900803	5.57859281915	5.62240474837	4.78529278507	4.81997488469	4.8460755482	4.47028758589	4.48391128623	4.4849586081	0.0277211404055	-0.0494736620162	-0.101028911978	-0.0402215447276	-0.174592452757	-0.246722834891	-0.00854956067142	-0.15654694155	-0.202541215682	0.000226864573999	-0.139373702203	-0.144361238575
uiuo.ark+=13960=t14m9rq7t	5.71369929179	5.96399354175	6.13700829322	4.21718104266	4.53042828216	4.78572786374	3.61159707076	3.87692279254	4.1608309882	3.36234292619	3.63261437989	3.92751688435	5.55857548291	5.54025807286	5.58417033778	4.128487909	4.13000133659	4.18715421124	3.58761541042	3.57624916385	3.61822470621	3.35764635503	3.36701542498	3.39143533122	0.155123808884	0.423735468892	0.552837955437	0.0886931336634	0.400426945569	0.598573652502	0.0239816603447	0.300673628684	0.542606281991	0.0046965711636	0.265598954903	0.536081553124
mdp.39015063052487	5.41128376532	5.46709538284	5.54107133424	3.96210712658	4.06370079697	4.17843800088	3.2098479231	3.37798326585	3.49278798646	2.9403228379	3.10168800859	3.21179201658	5.36297229275	5.46646906921	5.49842530553	3.88424980918	4.01153683444	4.0496554805	3.18082617644	3.32830144945	3.38143832322	2.93744270068	3.08958856878	3.13857730101	0.0483114725725	0.00062631363468	0.0426460287143	0.0778573174046	0.0521639625298	0.128782520382	0.02902174666	0.0496818164024	0.111349663243	0.00288013721944	0.0120994398089	0.0732147155697
mdp.39015032386032	5.63316801321	5.62457223467	5.68332080486	4.39909637892	4.40391882777	4.42751078214	3.77237680119	3.80745262707	3.80494788974	3.49307787575	3.54342047646	3.52754609374	5.74499099757	5.82720226572	nan	4.51325707969	4.63337259184	nan	3.96298430646	4.04012761833	nan	3.73404605139	3.76390166688	nan	-0.111822984365	-0.202630031044	nan	-0.114160700771	-0.22945376407	nan	-0.190607505263	-0.232674991262	nan	-0.240968175636	-0.220481190426	nan
pst.000027616680	6.32723355217	6.3194762038	6.25998238354	5.14353583707	5.14749823333	5.02818751145	4.48751143486	4.45422211165	4.2804163749	4.17108057291	4.13951376267	3.93871759179	6.54504552737	6.66548449279	6.76082755648	5.41788355678	5.50390748033	5.57007328876	4.72090391364	4.78472259533	4.79856697366	4.30736072007	4.41549438273	4.37578556942	-0.217811975198	-0.346008288991	-0.50084517294	-0.274347719716	-0.356409246999	-0.541885777313	-0.23339247878	-0.330500483673	-0.518150598764	-0.136280147157	-0.275980620061	-0.437067977624
osu.32435067637413	5.64566760253	5.59001940522	5.51139049439	4.19499294209	4.14973870204	4.10938441563	3.593921943	3.4906458489	3.47695212561	3.34707720609	3.21342467228	3.22125950266	5.66584325145	5.75190599765	5.81630407203	4.20691448128	4.33783225442	4.45016045696	3.44435035977	3.62957690205	3.80058415124	3.09954103334	3.30559572122	3.50746330911	-0.0201756489208	-0.161886592437	-0.304913577638	-0.0119215391932	-0.188093552383	-0.340776041326	0.149571583231	-0.138931053146	-0.323632025636	0.24753617275	-0.0921710489371	-0.286203806444
mdp.39015008470554	5.05983528194	5.21566848477	5.42432799231	3.42092406438	3.61908038837	3.91675143681	2.72120729004	2.93355557467	3.24830691204	2.44648938081	2.67829149046	2.98927139585	4.95748275089	4.88619567422	4.87928127523	3.30370753627	3.26119392456	3.29367995648	2.59514586428	2.56748431566	2.63119112923	2.31905540654	2.30905219998	2.39162635087	0.10235253105	0.329472810555	0.545046717083	0.117216528109	0.357886463817	0.623071480333	0.126061425755	0.366071259009	0.617115782809	0.127433974265	0.369239290479	0.59764504498
nyp.33433082287511	5.20489500935	5.24886921358	5.38256233771	3.93141537161	4.00803017681	4.21657981384	3.3056527245	3.4241374176	3.69686313653	3.02954701787	3.1770520287	3.46518455478	5.28271026031	5.36210331325	5.47151992993	4.07666390395	4.19449822992	4.34363610354	3.56063214182	3.66207734534	3.82441176107	3.34787940843	3.43064639936	3.58845253783	-0.0778152509577	-0.113234099664	-0.0889575922215	-0.145248532339	-0.186468053117	-0.127056289698	-0.25497941732	-0.237939927746	-0.127548624536	-0.318332390564	-0.253594370665	-0.123267983048
mdp.39015030912060	5.27407057703	5.44948639291	5.5741546355	3.93350043072	4.17486657181	4.3582469101	3.34334764149	3.60137272199	3.83129588756	3.10036508186	3.35658863912	3.61879392392	5.25919671757	5.1785958715	5.15245265724	3.91108777588	3.87877529256	3.87792298114	3.33801378093	3.27240137125	3.29294996589	3.09790805271	3.01612539569	3.02932225926	0.0148738594679	0.27089052141	0.421701978261	0.0224126548394	0.296091279251	0.480323928965	0.00533386056563	0.328971350739	0.538345921674	0.00245702915535	0.34046324343	0.589471664653
inu.30000114155934	5.45636272139	5.48580535775	5.54986536101	4.16635161962	4.22778292121	4.34232254283	3.49927642702	3.52824547225	3.65297383266	3.20866616412	3.2421087301	3.36166431187	5.50425932404	5.54946411724	5.61933559072	4.31402324508	4.30739035684	4.39377877247	3.69827572616	3.63560939468	3.71461793647	3.43559213513	3.36570607145	3.43433985882	-0.0478966026543	-0.0636587594955	-0.0694702297152	-0.147671625455	-0.0796074356301	-0.0514562296325	-0.198999299134	-0.10736392243	-0.0616441038167	-0.226925971012	-0.12359734135	-0.0726755469447
uc1.b3325715	6.20025899781	6.22068629408	6.26161841972	4.63199543558	4.67819962072	4.72796827772	3.69843008584	3.79235030834	3.8510912425	3.32923802854	3.44985657245	3.51692866818	6.47380147899	6.57859165752	6.66169554306	4.97178430811	5.09627802608	5.19598715994	4.1780936671	4.24858945524	4.35228695002	3.88166405817	3.95631859227	4.05772064338	-0.273542481187	-0.357905363442	-0.400077123334	-0.339788872525	-0.418078405358	-0.468018882224	-0.479663581252	-0.456239146896	-0.501195707521	-0.552426029635	-0.506462019822	-0.540791975198
mdp.39015058795454	6.44645922193	6.49974904499	6.55806715762	4.76083349325	4.72322198735	4.73674312708	4.12170562667	4.03934360959	4.02391373461	3.78866171095	3.72907394246	3.70647395551	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
uc1.b3295223	5.39786626025	5.49821500608	5.51427363163	4.18611780719	4.29130441712	4.28817647019	3.61625410515	3.73392032129	3.72098497725	3.34166387705	3.49421458661	3.48437090724	5.44760218276	5.4674022216	5.51465810479	4.11528355334	4.14423859041	4.19628408823	3.4341126585	3.47914607175	3.5388636012	3.14287464878	3.20289180552	3.27325763879	-0.0497359225103	0.0308127844842	-0.000384473166005	0.070834253844	0.147065826713	0.0918923819649	0.182141446656	0.254774249544	0.182121376056	0.198789228274	0.291322781088	0.211113268451
mdp.39015066088611	5.640196945	5.70984366535	5.8023067969	4.27867631596	4.33522549425	4.41312920287	3.60696315094	3.64676998011	3.70693061846	3.36102908653	3.37297391676	3.43533743443	5.65457446336	nan	nan	4.26748655202	nan	nan	3.55101264852	nan	nan	3.2513494616	nan	nan	-0.014377518358	nan	nan	0.0111897639343	nan	nan	0.0559505024206	nan	nan	0.109679624925	nan	nan
uiuo.ark+=13960=t7rn3qf36	6.42349986017	6.36751491276	6.31074546871	4.8307050598	4.68449221609	4.54017345492	3.99220627778	3.80356280054	3.65780346714	3.63691744261	3.48634477262	3.34973117977	6.41127488189	6.35849343067	6.43235964709	4.70103627863	4.69456045954	4.77574904424	3.76989792585	3.80167943806	3.86128177381	3.4211708518	3.47477170226	3.52878600575	0.0122249782872	0.00902148208169	-0.121614178379	0.129668781173	-0.0100682434487	-0.235575589316	0.222308351931	0.00188336248686	-0.203478306665	0.215746590815	0.0115730703503	-0.179054825988
uiuo.ark+=13960=t5bc4nz7c	5.21717836855	5.34084998828	5.47843565096	3.15320174646	3.3680384418	3.59191139821	2.53583269933	2.72909128574	2.9741359175	2.3433068247	2.52117835401	2.78612052269	5.20238487648	5.24056462482	5.38692538621	3.11839136049	3.19912048198	3.40442620563	2.45723422625	2.57613379242	2.75969142361	2.21269398269	2.37547158077	2.54525310947	0.0147934920629	0.100285363453	0.091510264744	0.0348103859726	0.168917959825	0.187485192582	0.0785984730839	0.152957493325	0.21444449389	0.130612842013	0.145706773246	0.24086741322
uc1.32106002150750	5.60744384369	5.81741885928	6.01723909351	4.08044516402	4.41543557808	4.67268651899	3.28011292273	3.71880110458	4.00990298971	3.0024969679	3.43055817828	3.73514788783	5.20528883665	5.20183731668	5.15439320813	3.56068113323	3.53664449221	3.50221052801	2.80675772658	2.80956732767	2.79310609234	2.56085704181	2.57335744599	2.55122766051	0.402155007043	0.615581542602	0.862845885378	0.51976403079	0.878791085867	1.17047599098	0.473355196145	0.909233776908	1.21679689737	0.441639926096	0.857200732281	1.18392022732
uiuo.ark+=13960=t21c2nd9s	5.64958236091	5.66898990878	5.89158318911	3.95377201974	3.98388802054	4.32604891544	3.11746131669	3.20603498435	3.60382153876	2.87106817651	2.93340377029	3.33718119108	5.80436331199	5.9524409961	6.06933405885	4.31239307539	4.52960338168	4.68349118153	3.41856777327	3.69061261551	3.86741525611	3.01626464727	3.30595918468	3.49262885613	-0.154780951081	-0.283451087317	-0.177750869745	-0.358621055645	-0.545715361136	-0.357442266093	-0.301106456584	-0.484577631163	-0.263593717351	-0.145196470758	-0.372555414396	-0.155447665045
uc1.32106014996935	5.93618965524	5.98453548973	6.02612644747	4.35120683609	4.43116312214	4.46007405112	3.48324296855	3.53904346826	3.5322328972	3.10243970283	3.16697044984	3.17255410121	5.82254631569	5.87380697411	5.97785541849	4.13850556987	4.05661281066	4.17593034517	3.33388519542	3.13866189871	3.21302852082	3.03344238041	2.81647191436	2.87422486115	0.113643339545	0.110728515621	0.0482710289857	0.212701266212	0.374550311488	0.284143705943	0.149357773133	0.400381569547	0.31920437638	0.0689973224188	0.350498535488	0.298329240061
