docid	novelty_1.0_10	novelty_1.0_25	novelty_1.0_40	novelty_0.2_10	novelty_0.2_25	novelty_0.2_40	novelty_0.05_10	novelty_0.05_25	novelty_0.05_40	novelty_0.025_10	novelty_0.025_25	novelty_0.025_40	transience_1.0_10	transience_1.0_25	transience_1.0_40	transience_0.2_10	transience_0.2_25	transience_0.2_40	transience_0.05_10	transience_0.05_25	transience_0.05_40	transience_0.025_10	transience_0.025_25	transience_0.025_40	resonance_1.0_10	resonance_1.0_25	resonance_1.0_40	resonance_0.2_10	resonance_0.2_25	resonance_0.2_40	resonance_0.05_10	resonance_0.05_25	resonance_0.05_40	resonance_0.025_10	resonance_0.025_25	resonance_0.025_40
nyp.33433082507652	6.37192297717	6.49472320753	6.68624372362	4.64931024532	4.88532141232	5.2012820281	3.65318554053	3.97701315889	4.40905078753	3.25267542139	3.60650643637	4.07651495559	6.24101643246	6.22201901177	6.21433323854	4.67302958606	4.64930024353	4.64073270599	3.84636288822	3.82654863522	3.83272010387	3.50565406046	3.48699380647	3.51949418261	0.130906544712	0.272704195756	0.471910485076	-0.0237193407411	0.236021168786	0.560549322115	-0.193177347691	0.150464523679	0.576330683665	-0.252978639071	0.119512629898	0.557020772986
uc2.ark+=13960=t6nz88g4j	5.15258456206	5.16931787572	5.27605283055	3.63092325519	3.6945366521	3.83818485136	3.07206484838	3.14054005109	3.31698624844	2.8487413758	2.9298281338	3.12824129247	5.17496703659	5.30012877154	5.34380585741	3.61251346018	3.76912668863	3.81256313436	3.04596720631	3.1970223555	3.22326871441	2.84119263918	2.98653378418	3.0071230505	-0.0223824745349	-0.130810895812	-0.0677530268586	0.018409795008	-0.074590036527	0.0256217169956	0.0260976420689	-0.056482304412	0.0937175340278	0.00754873661384	-0.0567056503763	0.121118241967
mdp.39015059157266	4.66858768401	4.80988092259	4.98579415836	3.00397918367	3.12950324188	3.27360924079	2.43047614883	2.49547635836	2.6060170822	2.24115080493	2.30744756914	2.3957165843	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
uc1.32106012449234	5.61920176279	5.68013055402	5.75137766389	4.01002696322	4.04109949687	4.149771523	3.29682578465	3.34866455443	3.46412530773	3.01207454666	3.08516568603	3.20746407998	5.53279249361	nan	nan	3.91698135698	nan	nan	3.19062660539	nan	nan	2.9470068285	nan	nan	0.0864092691819	nan	nan	0.0930456062406	nan	nan	0.106199179254	nan	nan	0.0650677181633	nan	nan
uc1.b4951687	5.38439795751	5.54954215797	5.72354047865	3.50237294239	3.67886396864	3.91265959155	2.85707948063	3.00957189632	3.20114756627	2.6417200733	2.78739838946	2.980438598	5.14112433634	5.11777933939	nan	3.39063607818	3.45152881768	nan	2.76827553049	2.84491293897	nan	2.51792207934	2.59526047316	nan	0.243273621173	0.431762818579	nan	0.111736864211	0.227335150963	nan	0.088803950145	0.164658957352	nan	0.123797993965	0.192137916302	nan
mdp.49015002798354	4.42305551195	4.51941772936	4.67351928871	2.946852198	2.98833591588	3.10964236962	2.36962650826	2.4237097754	2.5128117987	2.10169676768	2.17997843537	2.27195388043	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
uc2.ark+=13960=t1sf2td36	5.90752892471	6.13958928379	6.2923950242	4.42736366468	4.77016854946	4.96421133423	3.60795528779	4.08371004821	4.30249419838	3.29745480237	3.79149253439	4.0258777492	5.68404976191	5.61211611686	5.59897918067	4.28560796009	4.21672366439	4.20485588468	3.63256590446	3.56289598861	3.49892069191	3.38098233028	3.31008544667	3.20578625422	0.223479162792	0.527473166929	0.693415843531	0.141755704592	0.553444885066	0.759355449548	-0.0246106166624	0.520814059592	0.803573506469	-0.083527527915	0.481407087725	0.820091494978
mdp.39015040061882	4.9406963203	5.13144795711	5.46716651226	3.12375742936	3.22391142405	3.551936628	2.57796725594	2.60541817057	2.83068057713	2.38320185948	2.39166422516	2.5927741901	4.88350876277	nan	nan	3.13563488544	nan	nan	2.53441828876	nan	nan	2.31005229595	nan	nan	0.0571875575304	nan	nan	-0.0118774560774	nan	nan	0.0435489671861	nan	nan	0.073149563531	nan	nan
uc2.ark+=13960=t9p26qr9b	6.66923832052	6.66712514297	6.70510237477	4.95795286905	4.91047713004	4.99153942328	4.05118022548	4.02244637072	4.10675550176	3.68484946627	3.69966285012	3.77865726048	6.56669521661	6.5460454414	6.5907519405	4.84494876122	4.78299519284	4.86381958154	3.89022421449	3.85234074762	3.94056764465	3.52710186477	3.51517542082	3.60284698511	0.10254310391	0.121079701575	0.114350434271	0.113004107828	0.127481937204	0.127719841745	0.160956010985	0.170105623098	0.166187857111	0.157747601503	0.184487429292	0.17581027537
mdp.39015063545019	5.92519553042	6.00492008063	6.19126638133	4.44457627642	4.4938394034	4.75014902995	3.71502217077	3.73299277947	4.03221283818	3.4285928861	3.43689793789	3.74203611411	5.82771764262	5.88181866195	5.93826359103	4.29143219722	4.34938312963	4.39753014918	3.51939507429	3.54033305073	3.60560115013	3.22768196826	3.18939522296	3.27359140067	0.0974778877995	0.123101418689	0.253002790308	0.153144079204	0.144456273777	0.352618880766	0.195627096479	0.192659728738	0.426611688048	0.200910917846	0.247502714928	0.468444713437
