age	precocity	reviewstatus
	-0.502205521984265	1
	0.10611681265883272	1
29.0	-0.347478758095729	1
35.0	1.509391665969608	1
	-0.2456790001114845	1
25.0	3.1452468238745284	1
35.0	-0.23116148512786786	1
	0.09770718839935585	1
31.0	0.7174182782911506	1
	-1.4763059687368258	1
	-0.2580329071338474	1
	0.8350530533960884	1
57.0	0.004681127004388897	1
57.0	1.1054125393134941	1
57.0	-0.0696592920556538	1
	1.3952811108862562	1
38.0	0.6192293968598175	1
51.0	0.506840123520628	1
33.0	1.7410090005587167	1
46.0	-0.0319000476805031	1
	-0.9188547358470398	1
65.0	0.2339467464895539	1
34.0	1.4262737946939705	1
44.0	0.19890192858005964	1
	1.641772585667973	1
50.0	-1.0866848327476035	1
	0.09948367508284428	1
48.0	1.0882763885927595	1
	1.1982020211745157	1
58.0	-0.5845537584473113	1
	-0.31683460514214706	1
41.0	1.4369517472917261	1
47.0	0.478707844567422	1
40.0	-1.0758333535775295	1
39.0	1.214854015526658	1
	0.8062002312114307	1
34.0	0.8307215405791443	1
32.0	1.7273528060710708	1
	0.8921752843913568	1
26.0	1.2715761867688906	1
	1.0191620180249508	1
	-1.0529367304453112	1
36.0	0.3256604015305531	1
	1.3300544519657518	1
59.0	0.40557600120881293	1
35.0	1.357955036712535	1
47.0	0.2557154857214041	1
	0.4081430323085533	1
33.0	1.51018898128282	1
44.0	-0.8620719531139996	1
41.0	-0.08802015407216861	1
33.0	0.6514181134461283	1
	1.191015480113447	1
24.0	0.941450155172735	1
51.0	1.034473921378437	1
	-0.16907494406737944	1
57.0	1.1675632690375795	1
41.0	0.7928718007963922	1
33.0	0.8852488311463678	1
63.0	-1.2181400981755295	1
48.0	0.2782088930383987	1
39.0	1.4107295088514082	1
	-0.44306997512866036	1
37.0	-0.3728369381627149	1
29.0	1.047022821129411	1
39.0	1.3922429605507276	1
47.0	0.6968184300075332	1
	1.156212256531075	1
40.0	1.617357987221507	1
28.0	0.16180174657443636	1
41.0	0.8014208085124787	1
32.0	1.7281956150588353	1
	0.9209112773372372	1
	-0.1400154424269878	1
46.0	0.2453026139717361	1
	0.030642018494189096	1
	0.38721332869668773	1
	-1.000351365047694	1
46.0	0.5221487379826755	1
35.0	-0.18284600460655706	1
	-0.016481909444331994	1
33.0	1.1577716966712908	1
	0.2329616242667101	1
44.0	0.8665833301170207	1
	1.6705659269622157	1
68.0	-1.0853395119951803	1
50.0	0.12337095572125217	1
55.0	-0.37260985704287347	1
47.0	-0.24177920804802688	1
35.0	0.7523777359653065	1
	1.4158478152560032	1
50.0	-0.011303354734334277	1
	0.21817419525043458	1
28.0	1.0928716455178198	1
	0.3180519218099123	1
43.0	-1.0797501251061667	1
	1.2253908676770375	1
	-0.9995750440066181	1
	1.4516130446341768	1
	-1.4345222979899614	1
37.0	0.9697596780424179	1
25.0	0.1683431841472904	1
	0.9072128143481376	1
51.0	0.8734772548750924	1
28.0	1.333401086976639	1
42.0	-0.9452267747408591	1
	0.8020940190333503	1
	0.4941763196340332	1
	-0.1964844656827647	1
31.0	1.5594119925068959	1
41.0	0.7125836792866181	1
48.0	-0.35452282004791313	1
41.0	0.4906747485367872	1
	0.2621423113845044	1
	-0.03503668341560247	1
44.0	2.0905953465951197	1
45.0	0.8786789985582097	1
35.0	0.1382010577405278	1
42.0	1.480917635903575	1
61.0	0.583577277041147	1
57.0	-1.2787017747913139	1
44.0	0.43954905855103454	1
	-0.47247735835579274	1
40.0	1.084576188042815	1
48.0	-0.7040608743779019	1
	-0.5912080130908552	1
39.0	0.5367911550285781	1
30.0	1.548827375651646	1
42.0	0.9371168010963067	1
38.0	0.7204672265094278	1
55.0	-1.1782143682524922	1
	0.785250115726077	1
49.0	0.1260428987540479	1
	0.5335003848021762	1
33.0	-1.3840587975845546	1
	0.631845616591627	1
46.0	-0.9051019525676641	1
38.0	0.4397332804635089	1
48.0	0.40489938493770095	1
	-0.1818811899289419	1
50.0	0.08239351700880852	1
	-0.8197022860604826	1
28.0	0.2551594968227373	1
	0.13283430063505286	1
	1.905716239756346	1
50.0	-0.38507757175283586	1
37.0	1.132666590059363	1
36.0	0.6866233787589521	1
81.0	-1.831698921516104	1
62.0	0.1684432569505113	1
51.0	1.854238031829526	1
29.0	-0.14377777023744823	1
63.0	-0.26134967880744725	1
39.0	0.959389835286909	1
35.0	-1.8027899272154246	1
65.0	2.0106619120833145	1
	1.1730508324063975	1
30.0	1.5084261120890898	1
49.0	-0.08883875138963773	1
	0.43530639266911203	1
	1.0694494226651046	1
29.0	1.4247815540148059	1
45.0	-0.31165171586576423	1
33.0	2.7424563804888704	1
32.0	-0.8658054336859718	1
46.0	0.6890631872511835	1
	1.3853777503962335	1
41.0	-0.19727175836879488	1
	-0.5617241696812894	1
	1.1814901064701775	1
	0.7523892201816494	1
44.0	-0.20049887672795932	1
45.0	-1.0774663729649485	1
41.0	-0.14735461469094635	1
52.0	1.330789366029958	1
50.0	0.8436392323458971	1
	0.05519289016337991	1
	-0.3738817950248925	1
45.0	1.2256749038851475	1
	0.27100330833749037	1
24.0	0.050747561700185816	1
	1.3367026459458566	1
	0.4236711174672873	1
	-0.025726486876574885	1
	0.9871247706398842	1
	1.5801161463165334	1
	1.3379620813893547	1
	0.9904221760135693	1
46.0	0.6631518174316713	1
45.0	1.3259626531300586	1
	0.32067393709285813	1
	2.213963046452935	1
28.0	1.0396554859229241	1
	0.3035958997462453	1
52.0	0.05223162052754302	1
	0.3365517435523217	1
	0.5249066730226487	1
	1.4692842788856366	1
	1.506261408525283	1
	1.223844351082376	1
30.0	1.4711703987426623	1
32.0	-0.004180892682190393	1
	1.1999352641673455	1
39.0	0.7313937469411363	1
46.0	0.03570351057607348	1
54.0	1.7181796713033524	1
32.0	-0.6718685207643715	1
42.0	1.0986169464091322	1
44.0	1.480553533579986	1
39.0	0.6656151584404041	1
32.0	0.4677991849363411	1
	0.09878814570576143	1
	0.484600572258538	1
56.0	0.3858480428309032	1
	0.5499627016909694	1
	0.38991819026940217	1
34.0	0.8753691340961962	1
30.0	0.7214331544121982	1
37.0	1.8796140720243564	1
	-0.45750387786593505	1
47.0	1.4208724865824829	1
30.0	1.6927584241143634	1
	1.4503872224492298	1
48.0	-0.7297059626059834	1
33.0	0.5093463688169839	1
	2.0185465322341374	1
34.0	0.9761415711063817	1
50.0	1.0369047441743782	1
51.0	0.526992021709374	1
32.0	2.2028439986671375	1
	-0.3785778792652625	1
54.0	-0.4810629845950984	1
57.0	0.8592588207019436	1
44.0	0.1217646396187351	1
	1.206261532352541	1
45.0	0.6735822997654956	1
	0.70850120560355	1
32.0	-1.0705125665494575	1
	1.8089962332563037	1
	0.3330790814281372	1
59.0	-0.34609619220708077	1
	1.0931188500139426	1
31.0	-0.22850322352899816	1
	0.4560690903519325	1
49.0	0.3685043534630832	1
30.0	0.7545402778244744	1
	-0.39518856950098263	1
45.0	0.13363869661171165	1
53.0	0.05063881815406559	1
	1.3665679934712367	1
	0.6051998644963272	1
37.0	0.5572385614809388	1
31.0	0.3530828728024728	1
	0.7323788308636673	1
33.0	1.2075898285541147	1
41.0	0.9031931967908938	1
36.0	0.8767423689826572	1
38.0	1.322169512614512	1
	-1.6910204390110886	1
46.0	-0.4083159172327465	1
39.0	-1.6281827920429992	1
41.0	0.3141993016464981	1
45.0	1.3002507754415054	1
34.0	0.9613842656786202	1
33.0	0.6101237159973248	1
34.0	0.6155921944781384	1
47.0	1.2124307654617337	1
36.0	1.4144125699665695	1
	0.3448702114158726	1
45.0	1.1894950731451583	1
38.0	2.3037346998415122	1
	0.053915719241203676	1
50.0	-0.7068701183226203	1
30.0	0.3373664212811922	1
	0.7406872867900238	1
54.0	0.023696683101936695	1
	0.7870630306883397	1
50.0	-0.12932738075315625	1
	1.5643475857534996	1
	-0.5569623136311308	1
62.0	-0.19427826429252476	1
	-0.1692957454748573	1
33.0	1.883518746440118	1
46.0	-1.1213479784887732	1
41.0	0.8517473436904136	1
26.0	2.1378301082938194	1
	-0.39771468326416065	1
	-0.37936538372232464	1
	-0.13497964353008282	1
	-0.7606148044931731	1
50.0	0.3252464506504269	1
44.0	1.067021809676051	1
66.0	-0.1851741556757685	1
51.0	1.1986428427167062	1
36.0	0.8988967071962309	1
51.0	0.7760663355940368	1
24.0	1.2984128721721926	1
39.0	1.5218611758403933	1
45.0	0.8263751531078729	1
46.0	0.7839393084860657	1
46.0	0.7072679810892387	1
	1.3786954316539592	1
37.0	1.3802082375277989	1
28.0	-0.2749758135691707	1
26.0	0.917181130381058	1
	1.3378789259341088	1
32.0	-0.3395366256973116	1
28.0	-0.6753414115216042	1
39.0	-1.5356812886860474	1
62.0	-0.42308616988264786	1
	1.8278404820543661	1
36.0	1.04246103687699	1
	1.4928303383270174	1
44.0	1.2088690962208002	1
36.0	0.413795276361741	1
38.0	-0.6000663434719002	1
57.0	-0.1743028658396575	1
49.0	0.7320335547041744	1
60.0	-1.4072137525699902	1
45.0	-0.09594505547363852	1
39.0	-0.47173468352553805	1
	1.2899137256810331	0
36.0	0.27375698993847014	0
45.0	-0.6868873648227701	0
	-0.12500497831475463	0
29.0	-1.3778089758758834	0
41.0	0.314271754912894	0
	-0.49763868126041816	0
	0.10176226869513748	0
	0.8966101960114006	0
29.0	1.322030391439999	0
	0.35104386893483297	0
	-0.3976641944033713	0
	1.2909565219402932	0
	0.3696976461014659	0
	0.47394512200847533	0
30.0	-0.10306119164346322	0
	0.9936684379956889	0
	-1.346454039987364	0
30.0	2.40702769723155	0
21.0	1.036160657498139	0
	-0.03252651079044281	0
	-0.17173074187258078	0
	-2.1685505923773385	0
62.0	-2.6431825073779844	0
	-0.17101566032626445	0
30.0	0.46491887426255923	0
47.0	-0.1846837595303432	0
	-1.295268003586464	0
40.0	0.24057314964785637	0
	1.097672283183077	0
	1.5541136945137195	0
40.0	0.06957040695291547	0
55.0	1.3166857616613339	0
40.0	0.48463689636799656	0
	0.23315023604121615	0
	1.2691312728333843	0
	-0.7716330727427997	0
	0.8800468772063159	0
50.0	-0.6703481474141716	0
	1.1081518677323783	0
	-0.9019706601034102	0
29.0	0.3884555756131461	0
	0.9254921431619522	0
30.0	0.4016122812835028	0
	0.5420064439347806	0
42.0	-0.16869508201037098	0
56.0	-0.42405018014058643	0
	-0.41958287164058294	0
52.0	0.8511324899783443	0
39.0	1.037067815880823	0
	0.8063956111481551	0
	1.2573097081324318	0
	0.141769360642561	0
	-3.0199923152782864	0
43.0	-0.02409727397002027	0
36.0	0.2165333426279475	0
32.0	0.35569789953156383	0
44.0	0.3243002086896125	0
56.0	0.370573927348772	0
65.0	-0.6054292261331816	0
	-1.1366569027130917	0
45.0	0.8374265660235586	0
	-1.53233311376188	0
29.0	1.5565457994666905	0
	0.8359154605693531	0
45.0	-0.29550076514316376	0
42.0	-1.9420997406412177	0
	-0.061604398482693404	0
44.0	1.9036318638311607	0
	0.8593106402432462	0
41.0	-0.18873264954144928	0
	2.051894301977837	0
37.0	0.06011833730536102	0
	-1.417308854340193	0
	-0.013165785532399884	0
	-0.027385081934852167	0
45.0	0.12778305680959154	0
	1.696425386892259	0
38.0	1.9343207959959627	0
	0.21407763269482472	0
	2.3101089861885638	0
36.0	0.4140379255878749	0
	1.4448607555563622	0
	-0.5605427076290335	0
42.0	1.621829758546189	0
	0.6324650988689897	0
39.0	-0.31421527948571054	0
31.0	0.5954068839146744	0
43.0	0.1729712537017221	0
48.0	-0.6934777925237233	0
27.0	2.4273446154836607	0
41.0	-1.850106703210675	0
	0.5913054111896041	0
	0.47087929964261444	0
	-1.1641847658804862	0
	-1.1279831336260207	0
	-1.0981519054419042	0
43.0	-1.3037181304842418	0
	-1.3950397682437976	0
47.0	0.8535583400337763	0
61.0	0.39852227634442244	0
37.0	1.4522306566783518	0
	0.740182260060429	0
43.0	-0.3223961117639933	0
36.0	1.1267907053652657	0
41.0	0.5548409030016564	0
	-3.129975196452375	0
	0.1803211008697734	0
	1.1261635152846476	0
	0.1296948282769193	0
68.0	-0.3474814230184627	0
53.0	-1.091326130989983	0
61.0	-0.9948824381622754	0
66.0	-0.9892643971764423	0
	-2.817460737819468	0
37.0	0.1744239556821796	0
	1.3041791385350439	0
	0.6727276301119375	0
	-0.19233703003448774	0
	-0.07347756645087629	0
57.0	-1.4427312156964414	0
	1.1249977007730414	0
	1.4718848025744098	0
49.0	-1.0372887701891846	0
41.0	-0.945645977638475	0
30.0	-0.28090988284188007	0
	0.03240562237128619	0
	-2.435258039393731	0
45.0	0.674278899318014	0
	-0.8608497945616301	0
38.0	-0.3544910174570957	0
64.0	0.8619706177898698	0
56.0	-0.23816864060825588	0
38.0	0.16863965848998144	0
	1.6858401926813058	0
	0.37590725794061763	0
55.0	-0.9101391087867632	0
37.0	1.5194522539212987	0
32.0	-0.16972844405565005	0
25.0	-0.04989254848997347	0
29.0	0.9347433103258025	0
	0.6491767171265778	0
44.0	-1.273357953543281	0
30.0	1.7402373667749387	0
35.0	-1.384983203628035	0
45.0	-0.8791613075365307	0
	0.15005937311699094	0
59.0	-1.0583107623255192	0
38.0	0.17857786155381453	0
	-1.4356193707617813	0
	-0.5292603543179012	0
	0.6048190155766362	0
32.0	0.27719789309311665	0
22.0	1.2467425243719046	0
	1.9711419435146424	0
37.0	-0.37570399405006893	0
36.0	0.1735533231887122	0
49.0	-0.8310270742662691	0
	-0.2738654615335097	0
65.0	-1.3109230417021414	0
54.0	0.06852827375922983	0
	-0.9907663196408535	0
51.0	-0.02791997080293504	0
42.0	-0.7626049590866093	0
42.0	0.41303323019068805	0
42.0	-0.13892857977359033	0
	-0.8456987020423077	0
	-0.8213512063252569	0
	-0.04176110800186876	0
	0.45007485098443667	0
38.0	-0.37429567854673146	0
	-1.0978311469998911	0
	-0.25408272979409346	0
	-0.02891390860828629	0
	1.198021652123278	0
	-0.273873804812731	0
47.0	-0.41752101628745036	0
53.0	1.0634957301391406	0
	0.12400078294960903	0
53.0	-0.5184762419813935	0
43.0	0.8586718262363424	0
	1.0614929808094147	0
51.0	-0.43190260410693526	0
40.0	-0.7095818056580466	0
	0.36112071688943326	0
47.0	-1.151378792232657	0
42.0	1.538818458761881	0
49.0	-1.955835844468878	0
28.0	0.6313066961626222	0
	0.3918271229441704	0
33.0	0.8624886032307699	0
52.0	-0.7478627198842488	0
41.0	-0.41534410831074553	0
36.0	1.3047038380952287	0
20.0	-0.8665130151652272	0
	-0.8159916463600956	0
47.0	-0.2869188119366255	0
	1.220423658217177	0
	-0.06249371132652471	0
	0.09769834860859708	0
	-0.3604569381564539	0
52.0	0.9451237336096415	0
	0.8556927868391516	0
18.0	0.5903998748806997	0
73.0	-0.6264548224993622	0
38.0	0.7484328679913446	0
48.0	0.1428984065906319	0
31.0	0.9790349491232689	0
53.0	0.6515441851277494	0
	0.7198751538114548	0
	0.8441777940598671	0
58.0	0.12435538461434484	0
25.0	0.05303113127273667	0
43.0	-0.5936124150702775	0
	-1.225127125504186	0
44.0	-0.5990571581734534	0
26.0	0.5612623048038283	0
51.0	-2.198375946937293	0
34.0	1.8180261879291628	0
	-2.118304701141633	0
31.0	-0.08147103602498423	0
23.0	0.39769122059527806	0
33.0	0.724340142228392	0
34.0	-0.5524652996430205	0
51.0	-1.212494620990997	0
	-0.19352102189894643	0
	-0.05352868705633114	0
	0.5421556438582267	0
	0.4494220558862629	0
	-1.4851076179138254	0
28.0	0.2724441906081153	0
40.0	1.056245306355011	0
	-0.3368175681190704	0
35.0	-0.4896081061063418	0
	0.22225738983787488	0
27.0	1.1313261589203234	0
51.0	0.02688362427460451	0
43.0	0.3649592077254522	0
35.0	-0.4835718984512624	0
	-0.6305843783864131	0
49.0	-1.3388801046417225	0
38.0	0.7954759902069578	0
29.0	0.6692480756226327	0
65.0	-2.6570246590637687	0
	0.7793956356165548	0
41.0	0.5104457871324231	0
33.0	1.1866277663943727	0
	-1.2017095545659235	0
39.0	0.5318722143520944	0
	-0.3733684940158016	0
	0.06734036832063812	0
58.0	0.551458601713683	0
48.0	0.3278366880281129	0
61.0	0.169317963394606	0
38.0	0.31801044694844505	0
	0.4769483231240774	0
39.0	0.7509376788271649	0
52.0	0.25844114600744383	0
53.0	0.2609040199494743	0
32.0	1.3155692583739638	0
	0.6540242689320275	0
29.0	0.8864838160963671	0
	-0.2997279026809492	0
61.0	-0.3922261471606404	0
47.0	1.7297368648240765	0
	-1.0411690996177172	0
45.0	0.3124824333142876	0
37.0	0.6764354011415069	0
29.0	1.5277125014930415	0
	-0.48368341090761935	0
66.0	-0.7375626482327723	0
	-0.5895715714791412	0
48.0	-0.18623202982138057	0
48.0	-0.5492948787538305	0
	-0.7585192063548766	0
52.0	-0.3886377684803779	0
48.0	0.5144644737543012	0
	-0.4787353188817623	0
	0.8741876250616725	0
33.0	1.2693539128467548	0
	0.14513258690705022	0
37.0	0.20309568773060946	0
33.0	0.7641162798423635	0
45.0	-0.7412052578776968	0
27.0	0.028514290929630596	0
41.0	-0.16251936812972215	0
56.0	0.2794367801579659	0
	-0.24895560971964262	0
59.0	-0.4390921457343922	0
39.0	0.46070875527057575	0
31.0	1.518542033349333	0
	-0.3522316690582814	0
39.0	-1.503673064333199	0
25.0	1.316385820507916	0
	-0.7804706976832628	0
61.0	0.9464499796297117	0
	0.36992132124330446	0
	-0.4934661674542315	0
	-0.3549345791964724	0
	-1.8148395414532312	0
	0.2326300812291717	0
44.0	-1.246710045343373	0
43.0	-0.8549679867046827	0
	0.9540692227975733	0
70.0	0.23988427725221811	0
	0.7209492667750805	0
32.0	1.1504428137772658	0
	1.6014404098970403	0
58.0	-0.20005376238085718	0
	-0.9300060136243845	0
42.0	0.27941105971377517	0
57.0	-1.2183779703279738	0
48.0	0.028461196043500493	0
42.0	0.8017476349740456	0
	0.5973068612004725	0
27.0	1.0352912556137692	0
39.0	0.6292627427747078	0
	0.21887093150185968	0
42.0	-0.2471127277622741	0
48.0	0.6433790638717205	0
	-0.9303049219064339	0
	0.008261726804693744	0
45.0	0.4565606772127955	0
	-0.057048709286005764	0
	-0.4836359528719927	0
	0.5444269497253594	0
41.0	0.37953319150612796	0
	0.560019000790533	0
	0.23166971172467102	0
38.0	-0.07784027592634123	0
30.0	0.9038363432427269	0
	-0.6499520911061651	0
	0.3836293985377892	0
	-0.9001048986924227	0
	-0.9219442180196429	0
34.0	1.2178133776443616	0
	-0.6401296429624111	0
51.0	1.119874816037436	0
	-1.7988522485817244	0
57.0	-0.40833695252656127	0
	0.5320893652070687	0
	1.1112084326921352	0
37.0	0.769878054659688	0
57.0	0.9103446366459016	0
	-0.4695109210274733	0
63.0	0.1476866521801806	0
	0.7949609044176765	0
	0.844151223567487	0
48.0	0.6069185713358616	0
	-0.9581346977670799	0
44.0	-0.8875877126111258	0
54.0	-0.7715618803680988	0
	-0.6728650371701209	0
	1.0689518982274846	0
	-0.05762277378905818	0
	0.7638806906185917	0
49.0	1.8380047896064113	0
	-0.23871912485439814	0
	0.20069919280691292	0
44.0	-0.4236403221234802	0
54.0	-0.09090744244639347	0
60.0	1.0219144142695582	0
41.0	-0.7446125332250655	0
44.0	-1.2480299001472024	0
51.0	0.22518274542501196	0
42.0	1.7814544973520103	0
43.0	0.36075310567645463	0
47.0	0.5467413401011795	0
	-0.18279142830022335	0
	0.06856796155247159	0
31.0	1.0080876684912616	0
33.0	2.759945023726426	0
49.0	0.019490019924017384	0
	1.4133233265099319	0
33.0	0.9959632111868836	0
32.0	1.3784326792115402	0
53.0	1.3187335280953358	0
	-1.1694693566515428	0
39.0	-0.3988459012525676	0
53.0	0.1050602484111171	0
	-2.1235200532397056	0
	-0.25384047136824367	0
	2.281331437192248	0
	0.2508440392558781	0
	-0.4319312318891303	0
30.0	0.8576722723032775	0
31.0	0.2162006565345459	0
	-2.331743013061716	0
	0.48207551271351345	0
	0.7496874666900749	0
57.0	-0.5611490910457579	0
47.0	0.506818033392706	0
	0.10679345271207215	0
59.0	0.05458484670468432	0
37.0	-0.9249463704573473	0
71.0	-2.3606441902066946	0
	-0.8356078529511957	0
32.0	1.7295420316285135	0
49.0	-1.7824911791214653	0
	0.44338391554151185	0
39.0	1.2838079826789774	0
	0.9643144725448021	0
45.0	1.440025785182048	0
	0.921831081956945	0
	-0.10665739102465258	0
34.0	0.9505521833860943	0
	0.13620397929450506	0
	0.3713903073521823	0
	-0.5511898561437719	0
32.0	1.609117525476514	0
	-0.09344594737047857	0
	0.46384217835708325	0
39.0	1.512193187053233	0
35.0	0.5893162888101158	0
51.0	0.9330506101566208	0
61.0	-0.4399548112296069	0
	0.26742290065424223	0
	-2.8330065320641644	0
51.0	1.1118704511279403	0
	1.1138871747967154	0
56.0	-1.3397750951781795	0
	-1.4763948290436901	0
	-1.8296721669194531	0
	-0.35318749542311123	0
	-1.0854843643510474	0
	-1.1282648153655743	0
45.0	-0.5157110634368591	0
37.0	1.6095578258187486	0
	0.351207383861669	0
	0.8153501581540161	0
29.0	1.4322088592144395	0
	-1.0702143135492155	0
	0.1090952316527302	0
33.0	0.4787329051444513	0
40.0	0.47835254839409364	0
43.0	0.7568303541103878	0
	0.7789138996322557	0
	-0.028585974555804534	0
	-0.5558356013466038	0
	-0.20241949951893212	0
58.0	1.0755271574752094	0
29.0	0.1081399402034593	0
26.0	0.4981972178000406	0
	-0.7185619715253321	0
44.0	-0.2682236908895979	0
66.0	-0.8831593548807336	0
56.0	0.061972429517266225	0
	-1.6041354640668437	0
46.0	0.5322766332792286	0
	-2.2484555311912597	0
39.0	-0.15088782925127092	0
66.0	-0.14414227430821086	0
