docid	novelty_1.0_10	novelty_1.0_25	novelty_1.0_40	novelty_0.05_10	novelty_0.05_25	novelty_0.05_40	novelty_0.025_10	novelty_0.025_25	novelty_0.025_40	transience_1.0_10	transience_1.0_25	transience_1.0_40	transience_0.05_10	transience_0.05_25	transience_0.05_40	transience_0.025_10	transience_0.025_25	transience_0.025_40	resonance_1.0_10	resonance_1.0_25	resonance_1.0_40	resonance_0.05_10	resonance_0.05_25	resonance_0.05_40	resonance_0.025_10	resonance_0.025_25	resonance_0.025_40
uc1.b4462458	7.97581112598	7.93121942956	7.84476181294	5.08962911219	5.21997721559	5.16612815103	4.52513383103	4.73746216787	4.68976994579	8.20890793504	8.27462823797	8.3019866745	5.43303393785	5.51071531613	5.5814543581	4.87224347731	4.92726210386	4.98179254335	-0.233096809064	-0.343408808413	-0.457224861557	-0.343404825659	-0.29073810054	-0.415326207068	-0.347109646286	-0.189799935995	-0.292022597562
mdp.39015002215245	6.83242074261	7.02313611346	7.2476376203	4.01337201503	4.39937664518	4.70768520767	3.6761754797	4.07635120177	4.37763962197	6.67584171099	6.61941792439	6.65940660559	3.70636822596	3.74627885651	3.82640744255	3.305007853	3.4028146815	3.50210862342	0.156579031612	0.403718189064	0.588231014708	0.307003789073	0.653097788672	0.881277765117	0.371167626696	0.673536520271	0.875530998545
uc1.$b730963	6.32702056917	6.41906986673	6.46322605979	4.05719716265	4.34916352534	4.43282075235	3.69350923423	4.04258193179	4.12372291585	6.25841517616	6.24553011173	6.1840413568	3.94148198884	3.84111677979	3.78462875926	3.5792419999	3.45164804149	3.43021366214	0.0686053930087	0.173539754991	0.279184702992	0.115715173805	0.50804674556	0.648191993086	0.114267234326	0.590933890301	0.693509253704
mdp.39015028573429	6.28996014679	6.29874292066	6.49236077196	3.63513084129	3.72707769992	3.96147215182	3.38484842512	3.48178866247	3.71939018745	6.16873603089	6.24068823637	6.29517330368	3.37006481079	3.60581048656	3.70694169648	3.11105552038	3.34635186596	3.43603101303	0.121224115904	0.0580546842878	0.197187468271	0.265066030498	0.121267213357	0.254530455336	0.273792904737	0.135436796513	0.283359174427
mdp.39015059400369	8.21723770007	8.267075621	8.29996759506	5.43270457226	5.57123826152	5.64841739389	5.04432269888	5.14077304016	5.23406691868	8.33618440259	8.38263215324	8.37333707059	5.3449113478	5.41006803039	5.3334360201	4.93011387556	4.98829843585	4.89043078635	-0.118946702517	-0.115556532238	-0.0733694755367	0.087793224451	0.161170231134	0.31498137379	0.114208823325	0.152474604314	0.343636132334
uc1.$b312361	5.82085013688	5.98838706434	6.17283395856	2.89618432416	3.13148988697	3.3162100056	2.68753169186	2.92422538881	3.09218983519	5.6572384644	5.72494919886	5.77989208299	2.85332210896	2.91575975091	2.99134172562	2.63183873024	2.68927996905	2.76370511944	0.163611672482	0.263437865478	0.392941875572	0.0428622151945	0.215730136055	0.324868279976	0.0556929616188	0.23494541976	0.328484715747
uc1.$b300991	6.01136066778	6.22432443724	6.43922283771	3.43038463353	3.72576851191	3.99345208275	3.15601168592	3.46197298573	3.71838759125	5.72548181554	5.77824411982	5.77266293465	2.96471636195	2.9615583165	2.97673199937	2.68665891506	2.67960277914	2.70149730945	0.28587885224	0.446080317416	0.666559903061	0.46566827158	0.764210195414	1.01672008338	0.469352770853	0.78237020659	1.0168902818
uc1.b3865773	8.15597548407	8.20044455101	8.2030640497	4.56582799784	4.96496066028	5.00424081012	3.75010742048	4.16462926561	4.19610187425	8.22990455321	8.23488392783	8.21555401149	4.39074326097	4.30833103915	4.37785642861	3.46483555471	3.38741783752	3.46398256908	-0.0739290691397	-0.0344393768273	-0.0124899617861	0.175084736872	0.656629621131	0.626384381509	0.285271865773	0.777211428098	0.73211930517
mdp.39015059406275	5.67045552389	5.73574405128	5.85745989002	3.90025655477	4.00472826273	4.11028547861	3.68891366493	3.79405471829	3.8943327978	5.58360151495	5.56084638753	5.56115285919	3.66003019312	3.69494861009	3.70845178765	3.37988034646	3.41949727373	3.44012172778	0.0868540089373	0.174897663754	0.296307030833	0.240226361648	0.309779652643	0.401833690966	0.309033318463	0.374557444564	0.454211070015
mdp.39015033382543	6.53270798765	6.62712370555	6.74971328046	4.18810599127	4.36489851217	4.56408280507	3.83075363271	4.00398548427	4.2362445926	6.34459051091	6.40993448707	6.41739073032	3.59168003619	3.69396433599	3.74445534033	3.15804974249	3.2279484716	3.31770847532	0.188117476737	0.217189218481	0.332322550138	0.596425955085	0.670934176179	0.819627464736	0.672703890221	0.776037012671	0.918536117284
