docid	novelty_1.0_10	novelty_1.0_25	novelty_1.0_40	novelty_0.05_10	novelty_0.05_25	novelty_0.05_40	novelty_0.025_10	novelty_0.025_25	novelty_0.025_40	transience_1.0_10	transience_1.0_25	transience_1.0_40	transience_0.05_10	transience_0.05_25	transience_0.05_40	transience_0.025_10	transience_0.025_25	transience_0.025_40	resonance_1.0_10	resonance_1.0_25	resonance_1.0_40	resonance_0.05_10	resonance_0.05_25	resonance_0.05_40	resonance_0.025_10	resonance_0.025_25	resonance_0.025_40
nyp.33433074854666	6.56760105814	6.66898962789	6.76166974087	4.45857963811	4.59504457354	4.70000867751	4.24235813456	4.36969934331	4.47707981416	6.43252107762	6.43372624574	6.49533584433	4.33421199698	4.33841961006	4.37377081395	4.11550822884	4.12169326085	4.12636991821	0.135079980518	0.235263382155	0.266333896543	0.124367641132	0.256624963481	0.326237863556	0.126849905717	0.248006082451	0.35070989595
njp.32101066121540	6.29751825673	6.37837870825	6.45155959391	3.82485275539	3.99896607759	4.12823634937	3.57349913522	3.73627462517	3.87003034142	6.17098632764	6.16719734713	6.23365714294	3.8129378364	3.79972847269	3.83696731796	3.53735390283	3.53778417446	3.54625056747	0.126531929092	0.211181361112	0.217902450975	0.0119149189922	0.199237604897	0.291269031408	0.0361452323856	0.198490450718	0.323779773949
uc2.ark+=13960=t5w66d07x	6.62588752692	6.48096614891	6.52381464819	4.10538177953	3.96127215725	4.02446143626	3.79801250833	3.64823107667	3.72154908774	6.5817263209	6.67052620816	6.81053014269	4.15842222014	4.24663678513	4.33396754579	3.82061304625	3.93862546601	4.0193584973	0.0441612060262	-0.189560059253	-0.286715494501	-0.0530404406175	-0.285364627877	-0.309506109531	-0.0226005379175	-0.290394389332	-0.297809409553
uc2.ark+=13960=t7np2084s	6.67594571744	6.77189614138	6.81976631774	4.21007030372	4.38786816992	4.45961133023	3.89867462966	4.06544756293	4.14444737064	6.80204101224	6.88767347471	7.02272109948	4.58044245477	4.73253842845	4.79295170183	4.23557223147	4.42538060618	4.45821147567	-0.126095294801	-0.11577733333	-0.202954781736	-0.370372151049	-0.344670258531	-0.333340371597	-0.336897601817	-0.359933043251	-0.31376410503
uc2.ark+=13960=fk3nv99g09	8.22757377154	8.38523822098	8.47227312676	5.32385743848	5.64273464212	5.81886856304	4.91692702075	5.29633699274	5.47685505761	8.29153251272	8.31024129141	8.42961952877	5.42547187596	5.505674623	5.63324858942	5.0771052892	5.0932103617	5.21150179186	-0.0639587411835	0.0749969295761	0.0426535979929	-0.101614437477	0.137060019125	0.185619973618	-0.160178268449	0.203126631046	0.265353265746
uc2.ark+=13960=t1rf5n44v	9.50054613877	9.34738009817	9.30059395378	5.2838246993	4.99956186542	4.83009706385	4.78643598722	4.55507574165	4.38544884861	9.65782602612	9.72825265548	9.80531184965	5.49933949957	5.54418814109	5.55079649663	5.07456499034	5.07060500459	5.08314117515	-0.157279887352	-0.380872557311	-0.504717895876	-0.215514800268	-0.544626275666	-0.720699432779	-0.288129003126	-0.51552926294	-0.697692326535
mdp.39015014596640	9.36329230545	9.49262441312	9.5619341017	5.92227207214	6.30949647434	6.54210970995	5.26009516549	5.68681280128	5.91364765929	9.47455364676	9.41441600809	9.42767598447	6.30150164409	5.95613197091	5.86413069977	5.6835429146	5.3560917268	5.23991039118	-0.111261341309	0.0782084050351	0.134258117231	-0.379229571947	0.353364503428	0.677979010187	-0.423447749108	0.330721074488	0.673737268114
mdp.39015018643794	9.65898119771	9.7209912749	9.77715516328	4.39504984854	4.96796207321	5.33743521167	3.37706750498	3.99818040687	4.31928014764	9.6712771154	9.60520806607	9.64362096163	4.90731707074	4.4368730617	4.32146456198	4.10331344098	3.61707538045	3.56401704168	-0.0122959176919	0.115783208829	0.133534201649	-0.512267222202	0.531089011513	1.01597064968	-0.726245936001	0.381105026419	0.755263105957
uc1.32106006034208	6.63199155953	6.73813609891	6.81214811095	3.3688761012	3.5038409977	3.64317366597	3.03166579994	3.15261320528	3.30851425992	6.74623138992	6.75825714812	6.94994750113	3.47777378512	3.44919153836	3.59388473954	3.13323322379	3.12518008065	3.24723766408	-0.114239830392	-0.020121049209	-0.13779939018	-0.108897683918	0.0546494593376	0.0492889264242	-0.101567423844	0.0274331246302	0.0612765958409
wu.89015543267	6.69130531458	6.64557176903	6.73613929661	3.48259407881	3.64082758585	3.79934905489	3.1416702851	3.32043263759	3.4802761196	6.74474258735	6.79055206221	6.90959177635	3.55462442611	3.64152262966	3.75836103775	3.19990897227	3.30365441401	3.41742311993	-0.0534372727731	-0.144980293181	-0.173452479739	-0.0720303472964	-0.000695043807545	0.0409880171409	-0.058238687175	0.0167782235786	0.0628529996617
loc.ark+=13960=t1tf0qz7m	7.44509059644	7.43561290344	7.40772962563	4.13426720275	4.17306900658	4.17329205848	3.7295499085	3.76559215083	3.76086318159	7.57692828401	7.7305564053	7.9645815893	4.25715983523	4.39424185117	4.62454543463	3.7858088155	3.89213052466	4.07547388735	-0.131837687567	-0.294943501856	-0.556851963675	-0.122892632486	-0.221172844584	-0.45125337615	-0.0562589069984	-0.126538373835	-0.314610705757
uc2.ark+=13960=t5v69b823	5.31278348527	5.20833712552	5.20832373075	3.54094481722	3.45716999765	3.47350817803	3.30538409216	3.25528206489	3.2713899124	5.37036102915	5.43468331153	5.59276342939	3.65727143104	3.63069741419	3.65758442687	3.47416432137	3.41275364943	3.37757744285	-0.0575775438763	-0.226346186005	-0.384439698641	-0.116326613825	-0.173527416539	-0.184076248832	-0.168780229212	-0.157471584541	-0.10618753045
uc2.ark+=13960=t7np1xm42	7.89670216207	8.10249905414	8.23690810725	3.47874245606	3.77669367602	3.97043635239	3.08308986766	3.39020814763	3.58160772165	7.52873836993	7.46359222262	7.47514995006	2.91943578957	2.93762478316	2.97968239613	2.5591957418	2.57854298023	2.6124456437	0.367963792138	0.638906831519	0.761758157192	0.559306666491	0.839068892855	0.99075395626	0.523894125867	0.811665167408	0.969162077945
uc1.32106014996935	6.3433165509	6.29854426249	6.34967044218	3.19771452063	3.44988106378	3.5335057021	2.74912266085	3.08430262189	3.16816795879	6.46677769994	6.51445646759	6.64545687268	3.49833523128	3.49731536756	3.59837888725	3.10633439514	3.12109723338	3.17424048744	-0.123461149039	-0.215912205099	-0.2957864305	-0.300620710649	-0.0474343037837	-0.0648731851553	-0.35721173429	-0.0367946114886	-0.00607252864672
uc2.ark+=13960=t4jm23r4v	6.24591888755	6.34698091012	6.39812942123	3.64863824044	3.77892773345	3.8708480441	3.4432793438	3.54596485401	3.64458913471	6.22028398246	6.32333122439	6.50219017342	3.69926952632	3.81562489549	3.94316858308	3.42717671979	3.57045003092	3.67172069841	0.0256349050978	0.0236496857336	-0.104060752194	-0.0506312858837	-0.0366971620372	-0.0723205389745	0.0161026240075	-0.0244851769074	-0.0271315636912
uva.x000599389	5.90404581082	5.91895626232	5.92402200143	3.76154662605	3.73326370003	3.72935084179	3.57229535975	3.50942860514	3.49140362826	6.05182043241	6.17279451797	6.40266025191	3.90437792315	4.03085417145	4.23215474734	3.68597128697	3.80138772599	3.97928261814	-0.147774621584	-0.253838255658	-0.478638250479	-0.142831297102	-0.297590471417	-0.502803905544	-0.113675927221	-0.291959120848	-0.487878989875
njp.32101063575722	7.72540233102	7.81217331907	7.92757138915	4.22068215286	4.47801415021	4.6397466925	3.75942242728	4.04636019493	4.22947385558	7.94769541009	7.88138661255	7.9355627086	4.76431283122	4.58400259151	4.64356299956	4.36853208418	4.13155391747	4.21801099811	-0.222293079064	-0.069213293485	-0.00799131945354	-0.543630678358	-0.105988441309	-0.00381630705927	-0.609109656898	-0.0851937225347	0.0114628574764
uc1.b3688014	6.49416889945	6.7166891929	6.81001048306	3.73357220078	4.09082386956	4.23276141821	3.4540389614	3.81346165179	3.97083703099	6.61180207397	6.63453230822	6.80302849411	3.9380943781	4.03567795943	4.12060097934	3.67929432133	3.75591753429	3.82420378556	-0.117633174519	0.0821568846856	0.00698198895662	-0.204522177324	0.0551459101277	0.11216043887	-0.225255359933	0.0575441175009	0.146633245433
nnc1.0043353339	6.73419232689	6.72431845665	6.79433972101	3.20859261092	3.42526478661	3.58624978882	2.8250383317	3.08359727374	3.24811714893	6.87009847105	6.91674447185	7.04230937197	3.4207123735	3.47571193663	3.59668580399	3.09356729196	3.14247573838	3.24400137563	-0.135906144155	-0.192426015198	-0.247969650963	-0.212119762574	-0.0504471500165	-0.010436015173	-0.268528960265	-0.0588784646453	0.00411577329515
nyp.33433075873277	7.09708048293	7.14586301348	7.22298743473	5.33819909325	5.40316550992	5.53648002203	5.12332640237	5.16156270618	5.30909671955	7.14371951157	7.15849220425	7.28878744339	5.41009392441	5.40390673221	5.46405943863	5.16955993383	5.16809987174	5.20716624705	-0.0466390286377	-0.0126291907622	-0.0658000086632	-0.0718948311592	-0.000741222291469	0.0724205834054	-0.0462335314591	-0.00653716556067	0.101930472494
mdp.39015063917119	6.15307778024	6.26234016908	6.33670532551	4.10338148696	4.23670469431	4.3290374305	3.84462263731	3.99848881552	4.09546004609	6.15523949733	6.21120393933	6.31362680313	4.25963475597	4.31700762898	4.37730895304	4.0599398745	4.09653270793	4.1183143099	-0.00216171708645	0.0511362297446	0.0230785223743	-0.156253269002	-0.0803029346636	-0.0482715225413	-0.215317237199	-0.0980438924178	-0.0228542638138
