docid	novelty_1.0_10	novelty_1.0_25	novelty_1.0_40	novelty_0.05_10	novelty_0.05_25	novelty_0.05_40	novelty_0.025_10	novelty_0.025_25	novelty_0.025_40	transience_1.0_10	transience_1.0_25	transience_1.0_40	transience_0.05_10	transience_0.05_25	transience_0.05_40	transience_0.025_10	transience_0.025_25	transience_0.025_40	resonance_1.0_10	resonance_1.0_25	resonance_1.0_40	resonance_0.05_10	resonance_0.05_25	resonance_0.05_40	resonance_0.025_10	resonance_0.025_25	resonance_0.025_40
uc2.ark+=13960=t79s1nb24	5.82824626008	5.89250220648	6.06959337734	3.43334650816	3.44091681767	3.65630085688	3.14964388796	3.15184106261	3.35784809906	5.88544512235	5.93760908459	6.01031843448	3.54246550937	3.54024681268	3.64983790643	3.3064196437	3.28851147573	3.37741594248	-0.0571988622773	-0.0451068781078	0.0592749428616	-0.10911900121	-0.0993299950146	0.00646295044745	-0.156775755741	-0.136670413117	-0.0195678434168
njp.32101054579253	6.53091525736	6.45846274914	6.48047938428	4.3365767278	4.24334130115	4.22392693259	4.05500116269	3.95900293186	3.91985171577	6.63130333197	6.6987524737	6.81724131813	4.38791413294	4.44298964537	4.55023540966	4.02774793858	4.12735077784	4.23516947529	-0.100388074612	-0.240289724561	-0.336761933846	-0.0513374051386	-0.19964834422	-0.326308477072	0.027253224107	-0.168347845981	-0.31531775952
uc2.ark+=13960=t2n58f36m	5.5498300078	5.78479238087	5.93054828197	3.14353672376	3.34346055519	3.52451393499	2.97798434189	3.1647975446	3.33580090315	5.47033813058	5.51333453559	5.74448648064	3.05439693436	3.05868549099	3.27726096246	2.84426540897	2.8352329811	3.04823968745	0.0794918772107	0.271457845276	0.186061801333	0.0891397893999	0.284775064198	0.247252972533	0.133718932927	0.329564563496	0.287561215695
uiuo.ark+=13960=t9s18mh6v	6.06163488397	6.10532138672	6.1613632787	4.17988068419	4.20172098035	4.19194056971	3.95620888185	3.97342813233	3.94883810796	5.97598483703	6.03516462936	6.08905963479	4.18252107389	4.14519745801	4.17720565427	3.98234254626	3.91744631556	3.94911664542	0.0856500469401	0.0701567573552	0.0723036439051	-0.00264038970307	0.056523522349	0.0147349154482	-0.0261336644104	0.0559818167657	-0.000278537456693
nyp.33433082293824	5.77151074911	5.80209817435	5.96904297559	3.50175871004	3.45427536371	3.64991382002	3.29653158683	3.22290472185	3.39591137326	5.92548196252	5.99930951094	6.11468968361	3.53160090781	3.64762634707	3.81190907594	3.25529629437	3.37312783927	3.54998411286	-0.153971213402	-0.197211336597	-0.145646708028	-0.0298421977622	-0.193350983361	-0.161995255927	0.0412352924684	-0.150223117413	-0.1540727396
dul1.ark+=13960=t5r792w66	5.84383149236	6.21075207499	6.44858430587	3.13671174907	3.43382104158	3.74746738283	2.94056895501	3.20610181281	3.51247493994	5.58219588718	5.6523820444	5.92384524263	2.91342538518	2.92739857299	3.164456517	2.72145578455	2.72953517191	2.945538218	0.261635605182	0.558370030589	0.524739063239	0.22328636389	0.506422468594	0.583010865828	0.21911317046	0.476566640902	0.566936721946
uiuo.ark+=13960=t4kk9zm3j	5.87021315645	6.08945292228	6.24666726097	3.50189006941	3.77892980401	3.97418001172	3.2714960883	3.5220620944	3.72646085173	5.75368395409	5.77731690877	5.92170279289	3.29481273636	3.33739100546	3.4528102994	3.10414129398	3.13067591697	3.23215458854	0.116529202361	0.312136013518	0.324964468084	0.207077333045	0.441538798542	0.521369712316	0.167354794318	0.39138617743	0.494306263187
uc2.ark+=13960=t6vx09n2q	9.35138412721	9.371917723	9.40719447339	3.37785596631	3.40267633389	3.33454586062	2.88200368491	2.94458279874	2.85081433342	9.40894920405	9.56413376349	9.6053538508	3.58721618566	3.62598536726	3.57077942292	3.15849989334	3.17698569789	3.08164685668	-0.0575650768371	-0.19221604049	-0.198159377414	-0.209360219353	-0.223309033363	-0.2362335623	-0.276496208427	-0.232402899149	-0.230832523258
dul1.ark+=13960=t2w38hk3r	6.31849433726	6.47070968146	6.60990590708	4.35017770424	4.49591254592	4.67225925393	4.0954514536	4.23589503768	4.42887826798	6.31824960567	6.40793327797	6.5529733773	4.27057068793	4.36496650834	4.55013435199	3.97104982741	4.07812939022	4.2679962152	0.000244731582474	0.0627764034937	0.0569325297808	0.0796070163124	0.130946037576	0.122124901941	0.12440162619	0.157765647464	0.160882052786
uiuo.ark+=13960=t4cn7np5r	5.41587042076	5.63585145282	5.86428170577	3.34566866017	3.55023407896	3.81209364656	3.15072714586	3.3543703661	3.60938392565	5.32012651733	5.36071772685	5.55775281219	3.30012090878	3.34884426908	3.54064530683	3.0842276208	3.12327155849	3.32208008404	0.0957439034247	0.275133725967	0.306528893575	0.0455477513904	0.201389809878	0.271448339726	0.066499525055	0.231098807615	0.287303841608
