docid	novelty_1.0_10	novelty_1.0_25	novelty_1.0_40	novelty_0.05_10	novelty_0.05_25	novelty_0.05_40	novelty_0.025_10	novelty_0.025_25	novelty_0.025_40	transience_1.0_10	transience_1.0_25	transience_1.0_40	transience_0.05_10	transience_0.05_25	transience_0.05_40	transience_0.025_10	transience_0.025_25	transience_0.025_40	resonance_1.0_10	resonance_1.0_25	resonance_1.0_40	resonance_0.05_10	resonance_0.05_25	resonance_0.05_40	resonance_0.025_10	resonance_0.025_25	resonance_0.025_40
mdp.39015025109763	6.40425331408	6.41170813186	6.4802337048	3.85876136088	3.81764568837	3.91875496594	3.53647291757	3.49980750093	3.58764825849	6.48342366608	6.49251789349	6.54861022628	3.90206323478	3.90008201981	4.00254391317	3.59712821808	3.58559909763	3.69571366231	-0.0791703519961	-0.0808097616248	-0.0683765214807	-0.0433018738973	-0.0824363314396	-0.0837889472342	-0.0606553005131	-0.0857915967012	-0.108065403829
mdp.39015031238135	5.80119019345	6.00110144266	6.15460707825	3.04239802224	3.23673294251	3.42115032239	2.84102040358	3.02710847345	3.21340299564	5.82934238373	5.84395145679	5.87501007492	2.9553024575	3.00950915254	3.06928575183	2.71664719751	2.79012957903	2.83933163607	-0.0281521902753	0.157149985874	0.279597003325	0.0870955647397	0.227223789969	0.351864570559	0.124373206066	0.236978894417	0.374071359574
mdp.39015046381797	5.35664255648	5.42269978507	5.5323027862	2.93834318544	3.051070993	3.22133266236	2.68772583245	2.78074656432	2.94265251056	5.1735649506	5.09968034098	5.11230526528	2.7727189946	2.72763017124	2.80043033613	2.47615313655	2.44370049097	2.53992652586	0.183077605882	0.323019444089	0.419997520921	0.165624190838	0.323440821761	0.420902326227	0.211572695906	0.337046073342	0.402725984708
pst.000005730490	5.78639391701	5.89282375321	6.03385455747	3.27409264208	3.35396201691	3.52427798178	3.06204256625	3.1367863148	3.29202426072	5.70667408796	5.58424160686	5.53323517915	3.30480004756	3.23846067507	3.29692806686	3.08231369295	3.01375081195	3.08318134801	0.0797198290493	0.308582146345	0.50061937832	-0.0307074054805	0.115501341832	0.227349914913	-0.0202711266946	0.123035502842	0.20884291271
uc1.$b188667	6.04699186409	6.13945161168	6.21329793413	3.89338809144	3.92796340033	4.02089490823	3.5877609673	3.63270274904	3.73713761165	6.143777469	6.18488025349	6.2290423739	4.00049021742	4.06229598752	4.14538212311	3.65723544858	3.70778956589	3.82526596688	-0.0967856049087	-0.0454286418105	-0.0157444397667	-0.107102125982	-0.134332587196	-0.124487214882	-0.0694744812775	-0.0750868168524	-0.0881283552257
uc1.$b149302	5.78815415015	5.94734753374	6.13471067239	3.16140783174	3.41187705954	3.73621645188	2.85838937782	3.11181447768	3.43994802278	5.48545956124	5.37287462527	5.28977285834	3.03353662074	2.97090614983	3.0094124404	2.80449005979	2.73876445279	2.78794202987	0.302694588914	0.574472908469	0.844937814047	0.127871211002	0.440970909709	0.726804011473	0.0538993180287	0.373050024889	0.652005992908
uc1.b3472744	5.67767578829	5.90110282552	6.09186954702	3.29129845994	3.58408497636	3.83065537534	3.02928681718	3.32856824058	3.57195060935	5.6553250848	5.62879421747	5.64854664473	3.38238386714	3.4247964212	3.44579539693	3.0962993989	3.18069564903	3.20372864321	0.0223507034904	0.272308608052	0.443322902292	-0.0910854071944	0.159288555161	0.384859978415	-0.0670125817143	0.14787259155	0.36822196614
uc1.b3796895	7.94332469225	7.99191618294	8.03554907815	4.24844983016	4.47925919239	4.78988725945	3.59513810169	3.82163383079	4.15334200521	7.81541622171	7.82101740156	7.78635153579	3.54083849747	3.63261793339	3.47828131722	3.03943312259	3.0970943768	3.0052497272	0.127908470541	0.170898781379	0.249197542367	0.707611332694	0.846641259003	1.31160594223	0.555704979105	0.724539453987	1.14809227801
mdp.39015008474440	6.29099452802	6.24493093555	6.33226184999	3.65741504201	3.63564332668	3.73615790737	3.38555742026	3.40350453871	3.49016664693	6.3039818898	6.26877848907	6.3028432017	3.62550841165	3.60690460389	3.69996016055	3.32908111974	3.30741521583	3.40840224263	-0.0129873617803	-0.0238475535129	0.0294186482892	0.031906630366	0.0287387227879	0.0361977468155	0.0564763005224	0.0960893228886	0.0817644042971
mdp.39015026243082	5.72124448147	5.90019104176	6.05747220703	2.58053911629	2.7541374467	2.90592809263	2.32133347601	2.48703665852	2.64056551569	5.39551168826	5.38504424831	5.45146531759	2.48472727949	2.53238772081	2.57814876718	2.2954899898	2.33615320348	2.37370098601	0.325732793204	0.51514679345	0.606006889442	0.0958118368	0.22174972589	0.327779325453	0.0258434862085	0.150883455037	0.26686452968
