docid	novelty_1.0_10	novelty_1.0_25	novelty_1.0_40	novelty_0.9_10	novelty_0.9_25	novelty_0.9_40	novelty_0.05_10	novelty_0.05_25	novelty_0.05_40	transience_1.0_10	transience_1.0_25	transience_1.0_40	transience_0.9_10	transience_0.9_25	transience_0.9_40	transience_0.05_10	transience_0.05_25	transience_0.05_40	resonance_1.0_10	resonance_1.0_25	resonance_1.0_40	resonance_0.9_10	resonance_0.9_25	resonance_0.9_40	resonance_0.05_10	resonance_0.05_25	resonance_0.05_40
uc1.32106010395066	5.09815654458	5.32596015209	5.54417887103	4.83046988415	5.07222750474	5.29903867046	2.79117429471	2.90773999682	3.09785850638	4.94428388603	nan	nan	4.66885184908	nan	nan	2.69205146285	nan	nan	0.153872658545	nan	nan	0.161618035074	nan	nan	0.0991228318564	nan	nan
nyp.33433061843599	5.2944999004	5.30131716608	nan	5.02666834362	5.02591017984	nan	2.80454616796	2.98165051814	nan	5.55890726586	5.73910296852	6.02882224665	5.29525237172	5.49255531671	5.79624264522	2.89924458545	3.02477350108	3.32876059121	-0.26440736546	-0.437785802438	nan	-0.268584028102	-0.466645136869	nan	-0.0946984174905	-0.0431229829423	nan
mdp.39015028320177	6.73225117151	6.77454485925	6.82670043163	6.55486216184	6.59753080862	6.64986632846	3.78688426366	3.95562970845	3.95322530926	6.75582760418	6.72719470867	6.77015079619	6.58273890013	6.55185527538	6.59683868857	3.78870610699	3.7821608879	3.89377843931	-0.0235764326783	0.0473501505793	0.0565496354364	-0.027876738288	0.045675533244	0.0530276398923	-0.00182184332839	0.173468820558	0.0594468699534
uc1.$b520632	5.8146425475	5.89795435587	5.94052485424	5.60840522321	5.68923495106	5.73962764766	3.35357390263	3.46147089837	3.58603407434	5.73739552465	5.7775661168	5.84476694391	5.53403644053	5.57273587592	5.6378951822	3.39309068716	3.43857098223	3.50496990992	0.0772470228505	0.120388239073	0.0957579103317	0.0743687826812	0.116499075146	0.101732465464	-0.0395167845342	0.0228999161366	0.0810641644172
mdp.39015038118090	5.72923390492	5.74638752689	5.84511635064	5.50486531181	5.52584736567	5.62940217272	2.71215923939	2.78600417683	3.01234948834	5.67369629945	5.80473982754	5.9237571375	5.45487691037	5.58823829991	5.71662767838	2.73968160137	2.85176876725	3.02414090089	0.0555376054768	-0.0583523006497	-0.0786407868585	0.0499884014394	-0.0623909342445	-0.0872255056569	-0.0275223619722	-0.0657645904186	-0.0117914125574
uc2.ark+=13960=t45q4t061	5.11079065352	5.35159181445	5.4977471869	4.89996481939	5.15401528627	5.31021190894	3.04450978641	3.36721930983	3.60625797449	5.11899357312	5.19174077383	5.26155341267	4.90907200949	4.99118237532	5.06231154571	3.07297784863	3.15763552455	3.22924366624	-0.00820291959693	0.159851040619	0.236193774232	-0.00910719009575	0.162832910945	0.24790036323	-0.0284680622245	0.209583785274	0.377014308243
mdp.39015004847995	6.56005808758	6.43384594618	6.29786044165	6.39642386288	6.26089589948	6.11788860833	4.2477386808	4.01184267029	3.79774150463	6.64834179671	6.65965404235	6.76363396731	6.48442164929	6.49498840929	6.60199533052	4.2963366879	4.27614557134	4.40990843771	-0.0882837091298	-0.225808096172	-0.465773525665	-0.0879977864037	-0.23409250981	-0.484106722182	-0.0485980071061	-0.264302901052	-0.612166933081
njp.32101072899691	4.57997502526	4.69963006189	4.88210809996	4.38222910636	4.50381881197	4.69040023386	2.74164396762	2.81578271825	3.08709994642	4.45461593742	4.67592816753	4.77791134719	4.26853602756	4.50057217484	4.60710250698	2.80481485116	3.02037452516	3.13415022917	0.12535908784	0.0237018943688	0.104196752773	0.113693078793	0.00324663713158	0.0832977268706	-0.0631708835391	-0.204591806911	-0.0470502827568
uc1.$b236283	5.2494109323	5.32186146257	5.4330139313	5.06412400028	5.14077367132	5.25481489098	3.4412440731	3.55066464128	3.72311047512	5.12406294266	5.18633692795	5.25614257628	4.94073487721	5.00725259684	5.07919765146	3.37829687257	3.42784303819	3.48110837745	0.125347989644	0.135524534624	0.176871355016	0.123389123069	0.133521074472	0.175617239515	0.062947200523	0.122821603091	0.242002097667
uiuo.ark+=13960=t6640dq3h	5.20579354726	5.37579193495	5.47399851356	5.00552770279	5.17988088484	5.28106029384	3.28857387112	3.42041399301	3.58460230708	5.28796734614	5.29555532243	5.40127481397	5.10073639132	5.10557898374	5.21151983433	3.4180377007	3.43015036107	3.516815492	-0.0821737988756	0.0802366125202	0.0727236995835	-0.0952086885342	0.0743019010968	0.0695404595151	-0.129463829581	-0.00973636806342	0.067786815081
nyp.33433082294798	5.00913472686	5.04697681205	5.09950572136	4.83220010672	4.8723055367	4.92973153743	3.44172571596	3.48950453044	3.59811451116	5.02421094839	5.08704028568	5.20217026457	4.84390013681	4.9116447717	5.03813084227	3.41142476863	3.55872315061	3.69824421366	-0.0150762215324	-0.0400634736348	-0.102664543208	-0.0117000300903	-0.0393392349983	-0.10839930484	0.0303009473233	-0.0692186201697	-0.100129702498
njp.32101074935626	5.16147810776	5.17917550025	5.20527495248	4.96505072997	4.98198415529	5.01198071201	3.19967953688	3.19434868802	3.25771634556	5.29434159616	5.31208890612	5.40200122714	5.1033093595	5.1278784767	5.22527261412	3.26483444321	3.33051815852	3.45826861087	-0.132863488396	-0.132913405871	-0.196726274658	-0.138258629531	-0.14589432141	-0.213291902115	-0.0651549063294	-0.136169470496	-0.200552265316
mdp.39015007048823	5.10148692626	5.26885685963	5.41531726291	4.9096574799	5.07992649865	5.2320092022	3.21466368262	3.32261084145	3.49801181311	5.00776932056	4.91612285641	nan	4.80874842797	4.71516433344	nan	3.07786379924	2.97024265804	nan	0.0937176056923	0.352734003228	nan	0.100909051928	0.364762165212	nan	0.136799883379	0.352368183414	nan
mdp.39015051781824	9.97748638825	9.98216630125	10.003138368	9.81839657419	9.81810102293	9.83890172723	5.30854458399	5.21726572742	5.3343592448	9.89735216518	9.95470181538	9.97483486076	9.72670446652	9.78350195766	9.80323527593	4.82276988264	4.87046686251	4.82579215115	0.0801342230709	0.027464485866	0.0283035072876	0.0916921076629	0.034599065264	0.0356664513001	0.485774701348	0.34679886491	0.508567093657
mdp.39015031304671	4.75860047163	4.86394973351	4.98196461716	4.56495459315	4.66741609868	4.79158931342	3.02463695975	3.14033675325	3.30023974392	4.78969919856	4.8467537109	4.9216649113	4.59561565263	4.66081507223	4.74003597675	2.84268203382	2.88976474408	2.98044567583	-0.0310987269381	0.0171960226115	0.0602997058623	-0.0306610594865	0.00660102644203	0.0515533366662	0.181954925929	0.250572009174	0.319794068089
mdp.39015012856889	5.67096560296	5.81636725532	5.9424144998	5.46711712027	5.62423774565	5.75611849793	3.63579097829	3.92500256139	4.10393910983	5.79136929399	5.81634098093	5.87615948671	5.59588031465	5.62395253532	5.69055697373	3.7403382754	3.78597148119	3.81831827381	-0.120403691035	2.62743851982e-05	0.0662550130889	-0.12876319438	0.000285210326341	0.0655615241939	-0.104547297111	0.139031080195	0.285620836015
mdp.39015027340424	6.30018842293	6.32383947668	6.39107132221	6.10916261109	6.1279068101	6.19787527846	3.61932305094	3.59341404074	3.63164659093	6.47689770509	6.56119920446	6.6644773036	6.29051921736	6.38087006196	6.48914805002	4.03712627431	4.1429836719	4.24532708684	-0.176709282165	-0.237359727775	-0.273405981389	-0.181356606275	-0.252963251861	-0.291272771558	-0.417803223365	-0.54956963116	-0.613680495914
mdp.39015016440482	5.18811148021	5.25284425183	5.41204809754	4.98454086394	5.05012077281	5.21381015242	3.21502809365	3.29685119814	3.48609755732	5.00088990886	5.00726040041	4.96291659792	4.79757917229	4.79948236549	4.76005166661	3.01995978227	3.06190498918	3.04032184145	0.187221571353	0.245583851418	0.449131499623	0.186961691652	0.250638407317	0.45375848581	0.195068311383	0.234946208962	0.445775715874
mdp.39015066277370	5.67196410715	5.76180629989	5.84403514015	5.50510139871	5.59926027453	5.68477491885	3.29903282308	3.41468527536	3.62659827107	5.66407095411	5.75751592225	5.75393823401	5.48728328823	5.58857077706	5.58337846795	3.11904645248	3.21346161392	3.16280222381	0.00789315303695	0.00429037764323	0.0900969061372	0.0178181104825	0.0106894974767	0.101396450901	0.179986370603	0.201223661443	0.463796047254
nyp.33433074845813	5.25768437963	5.30275156334	5.52854529794	5.03695605027	5.08028438987	5.31628771612	2.80233197946	2.83442105778	3.09043954444	5.31445034535	5.33378516663	5.37079857918	5.098364099	5.12226273006	5.16334007668	2.89303879534	2.96980258312	3.06233233815	-0.056765965716	-0.0310336032911	0.157746718762	-0.061408048734	-0.0419783401905	0.15294763944	-0.0907068158818	-0.13538152534	0.0281072062871
uc2.ark+=13960=t9668g39q	5.70662807032	5.8574224704	5.95848103063	5.51708596841	5.66776469751	5.77590879661	3.7775866678	3.95611768787	4.15267284132	5.56651666691	5.62527404394	5.77922029495	5.35557536201	5.42128300078	5.5856467087	3.71102617037	3.78903518458	3.9492616103	0.140111403412	0.232148426451	0.179260735684	0.161510606397	0.246481696728	0.19026208791	0.0665604974247	0.16708250329	0.203411231017
