docid	novelty_1.0_10	novelty_1.0_25	novelty_1.0_40	novelty_0.9_10	novelty_0.9_25	novelty_0.9_40	novelty_0.05_10	novelty_0.05_25	novelty_0.05_40	transience_1.0_10	transience_1.0_25	transience_1.0_40	transience_0.9_10	transience_0.9_25	transience_0.9_40	transience_0.05_10	transience_0.05_25	transience_0.05_40	resonance_1.0_10	resonance_1.0_25	resonance_1.0_40	resonance_0.9_10	resonance_0.9_25	resonance_0.9_40	resonance_0.05_10	resonance_0.05_25	resonance_0.05_40
mdp.39015018853708	4.61068019689	4.7300309361	4.88040970681	4.41231942814	4.53948198895	4.69912071203	2.6293646608	2.66368611228	2.87143891227	4.46449259412	4.48761731018	nan	4.26255160794	4.29634918569	nan	2.54702611335	2.59130055	nan	0.146187602764	0.242413625924	nan	0.149767820204	0.243132803255	nan	0.0823385474472	0.0723855622831	nan
mdp.39015030739992	4.75825660093	4.91757557483	5.03267934494	4.54704955958	4.70641141062	4.83028157148	3.16440553397	3.26268796205	3.37073677125	4.78677248471	4.79900019937	4.85294719699	4.57835261998	4.59507972359	4.65294438152	3.11975637478	3.09435787963	3.12584662395	-0.0285158837819	0.118575375465	0.179732147953	-0.0313030604042	0.111331687028	0.177337189962	0.0446491591951	0.168330082427	0.244890147305
mdp.39015050923229	5.27419636238	5.27683336379	5.31185440932	5.04915306597	5.05554639933	5.09012400174	3.04207617866	3.05819713567	3.11741679714	5.16950676122	5.2255980772	nan	4.9383529523	4.99503671952	nan	2.84005585082	2.98344321783	nan	0.104689601168	0.0512352865919	nan	0.110800113671	0.0605096798084	nan	0.202020327838	0.0747539178445	nan
uc2.ark+=13960=t5x63f82p	5.61857812794	5.80370429579	5.93786463349	5.39379706596	5.5909195257	5.73858945635	3.35902824552	3.56481747526	3.8323848218	5.53087728773	5.46310046569	5.40710106152	5.318082418	5.24703577231	5.18974194479	3.29023776836	3.21946121697	3.16251564578	0.0877008402113	0.340603830096	0.530763571977	0.0757146479675	0.343883753397	0.548847511562	0.0687904771606	0.345356258288	0.669869176013
mdp.39015053394378	5.24975230309	5.42847331802	5.60142283903	5.01424743294	5.19520452289	5.3776836168	2.92747402938	3.09378716317	3.31818341664	5.15909050693	5.12146665945	nan	4.91541065967	4.88336297851	nan	2.94641811345	2.99099283404	nan	0.09066179616	0.30700665857	nan	0.098836773272	0.311841544376	nan	-0.018944084068	0.102794329137	nan
uc1.$b57117	5.33460475342	5.34576314904	5.40819026785	5.17739605856	5.18967912804	5.25145466088	3.59181651995	3.70091360549	3.84524394656	5.28659443652	5.3456303125	5.39822425304	5.12249956567	5.18622781931	5.24024695385	3.5838824502	3.66441288583	3.70007277816	0.0480103169024	0.000132836538037	0.00996601480563	0.0548964928818	0.00345130872903	0.0112077070302	0.00793406974981	0.0365007196601	0.145171168404
nc01.ark+=13960=t7hq4fm4h	5.34222634281	5.56929445964	5.74713998114	5.11032758428	5.35073373661	5.54288897165	3.39257610121	3.61660913952	3.83559873594	5.09874354049	5.12332272167	5.16359630352	4.85403817153	4.88634771558	4.92960593142	3.09040288729	3.0903926904	3.11408104238	0.243482802319	0.445971737968	0.583543677618	0.256289412742	0.46438602103	0.61328304023	0.30217321392	0.526216449111	0.721517693562
inu.30000104224823	6.03144359556	6.06017545059	6.0599682085	5.82868088531	5.85205722277	5.85326420863	4.02452021169	3.98617576728	4.01712204796	6.27299626367	6.37817538884	6.43641264718	6.07607458893	6.18872742804	6.25161989906	4.1975574917	4.28076678069	4.30930359371	-0.241552668112	-0.317999938254	-0.376444438686	-0.247393703619	-0.336670205275	-0.398355690432	-0.17303728001	-0.294591013411	-0.292181545753
uva.x030787756	5.11323277774	5.27918375589	5.45153670572	4.88745960946	5.05199721568	5.23726083435	3.02411048667	3.2362758379	3.4839525183	5.14597051323	5.20586227443	5.27396362709	4.91598809031	4.98686585298	5.06557130659	2.92975431683	3.03481152993	3.1654465632	-0.0327377354967	0.0733214814665	0.177573078626	-0.0285284808421	0.0651313626987	0.171689527764	0.0943561698324	0.201464307971	0.318505955097
uc2.ark+=13960=t9x060j7g	4.82068217778	4.88630849641	4.97932428992	4.6169119188	4.68880619035	4.7853803066	3.07170518709	3.09483717825	3.21719159123	4.80138313796	4.8880992544	5.03400975388	4.60086861165	4.69903574076	4.84820477264	3.05711990146	3.15470923372	3.22811110388	0.0192990398155	-0.00179075798698	-0.0546854639581	0.0160433071497	-0.0102295504045	-0.0628244660375	0.0145852856297	-0.0598720554663	-0.0109195126533
