docid	novelty_1.0_10	novelty_1.0_25	novelty_1.0_40	novelty_0.9_10	novelty_0.9_25	novelty_0.9_40	novelty_0.05_10	novelty_0.05_25	novelty_0.05_40	transience_1.0_10	transience_1.0_25	transience_1.0_40	transience_0.9_10	transience_0.9_25	transience_0.9_40	transience_0.05_10	transience_0.05_25	transience_0.05_40	resonance_1.0_10	resonance_1.0_25	resonance_1.0_40	resonance_0.9_10	resonance_0.9_25	resonance_0.9_40	resonance_0.05_10	resonance_0.05_25	resonance_0.05_40
uc1.b3472630	4.4285373058	4.45800081775	4.51738096239	4.27153384979	4.30692298324	4.36662363335	2.80283656184	2.85024802265	2.95172479255	4.2985439562	4.35134339135	nan	4.14099258868	4.19675251199	nan	2.6425125764	2.74976910791	nan	0.1299933496	0.1066574264	nan	0.130541261108	0.110170471251	nan	0.160323985442	0.100478914735	nan
nyp.33433076076433	5.36040153964	5.40023840157	5.47253854017	5.1972041457	5.23058743089	5.30752190148	3.70290115423	3.6638587778	3.75037564738	5.47514335678	5.51632529618	5.58638745151	5.31926313646	5.36009273957	5.4321788582	3.66736597888	3.66242929424	3.73172036018	-0.114741817138	-0.116086894605	-0.113848911349	-0.122058990756	-0.129505308676	-0.124656956724	0.0355351753564	0.00142948356749	0.0186552871985
uc1.32106001624854	4.69532231078	4.83000408783	4.91079080083	4.51212172624	4.64724886415	4.73732200954	3.04071413283	3.14170476264	3.25105093821	4.6681796404	4.6785132925	4.70122098272	4.49643886116	4.50400336626	4.52336924379	3.00946627017	2.9963413706	3.00352873926	0.0271426703743	0.151490795328	0.20956981811	0.0156828650819	0.143245497893	0.213952765755	0.0312478626609	0.145363392042	0.247522198949
mdp.39015008916929	5.49755724203	5.51943388124	5.57898338596	5.32868954252	5.34969843	5.40944123472	3.55097360986	3.60461935844	3.61004755448	5.42371651116	5.45608683315	nan	5.24691425546	5.28331967696	nan	3.5251261187	3.55457603375	nan	0.0738407308662	0.063347048093	nan	0.0817752870591	0.06637875304	nan	0.0258474911551	0.0500433246896	nan
uiuo.ark+=13960=t3vt2953t	4.58803177422	4.74060177772	4.9084761832	4.32867260591	4.49100512587	4.67024308021	2.55060637167	2.79824327702	3.05303989296	4.53235500111	4.59751700383	4.77747870826	4.27976389528	4.35614858656	4.54843278608	2.54419708775	2.62671613978	2.81606611953	0.0556767731093	0.143084773895	0.130997474945	0.0489087106363	0.134856539308	0.121810294136	0.00640928392394	0.17152713724	0.236973773438
uc2.ark+=13960=t6445mc48	6.48569053219	6.41387772136	6.46289108471	6.26563335996	6.20498877703	6.26080612416	4.13189044503	4.20919583494	4.31654425922	6.32860440386	6.30703730878	6.36108473553	6.10909962987	6.09058919054	6.14393877558	3.96456208388	3.90900278942	3.86353449464	0.157086128326	0.106840412587	0.101806349182	0.156533730093	0.114399586491	0.116867348582	0.167328361152	0.300193045513	0.453009764584
uiuo.ark+=13960=t8hd86t6z	5.02619004108	5.14212511523	5.21398096742	4.83192899791	4.95640900507	5.03156956508	3.38742549274	3.48193298616	3.53771767071	4.93168751207	4.98123052852	5.1443550848	4.73775863686	4.7865752067	4.95888669406	3.22257837175	3.24702544744	3.41419314755	0.0945025290104	0.160894586712	0.0696258826264	0.0941703610483	0.169833798366	0.0726828710273	0.164847120989	0.234907538722	0.123524523163
uiuo.ark+=13960=t3zs38846	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.99429231947	4.36060302742	4.60359236262	3.68787426663	4.05212480436	4.3063451883	2.0985247757	2.22369844585	2.35448068986	nan	nan	nan	nan	nan	nan	nan	nan	nan
nyp.33433074804042	5.70147445831	5.70690282447	5.80674144014	5.5146857251	5.51520409549	5.61706769568	3.29474458606	3.36852530287	3.58077848098	5.7790998648	5.89602444765	5.94979889724	5.59665772746	5.71953500645	5.7783836424	3.53973425493	3.64239393601	3.79265222058	-0.0776254064859	-0.189121623181	-0.143057457101	-0.0819720023566	-0.204330910964	-0.161315946719	-0.244989668866	-0.273868633138	-0.211873739604
uiuo.ark+=13960=t16m3hs4q	4.90117654612	4.99181659771	5.13796467301	4.68354632012	4.78724131553	4.93712583312	3.05011873515	3.14037369327	3.29493730038	4.85015548753	4.99255684511	5.16370914738	4.62846731015	4.779403254	4.95990859364	2.95661737792	3.10968633944	3.29390860482	0.0510210585875	-0.000740247396096	-0.025744474373	0.0550790099709	0.00783806152515	-0.0227827605179	0.0935013572331	0.0306873538291	0.00102869556028
uc1.b112059	5.54978673878	5.65964842492	5.73747752066	5.3460159324	5.460521279	5.54755405763	3.43318165827	3.60416210085	3.73392272388	5.59085379366	5.56447650073	5.59573481233	5.38813770886	5.36826321315	5.40253529123	3.66427517248	3.59377734187	3.62269731233	-0.0410670548791	0.0951719241977	0.141742708328	-0.0421217764624	0.0922580658502	0.145018766399	-0.231093514207	0.0103847589856	0.111225411542
nnc1.1002190524	5.49720603105	5.51671133708	5.50718640462	5.33349950478	5.35697587825	5.34642408178	3.48615607976	3.49833197458	3.52134481584	5.56988073521	5.68663836219	5.78107034938	5.40466325127	5.53057835496	5.62805443755	3.54244478639	3.84179029235	3.91205901788	-0.0726747041625	-0.169927025109	-0.273883944759	-0.0711637464903	-0.173602476709	-0.281630355777	-0.0562887066325	-0.343458317767	-0.390714202041
uc1.b3754560	5.27562566194	5.23831296512	5.28021008933	5.09126291681	5.0495181972	5.09455922159	3.09490893995	3.08187382465	3.24986298944	5.21704444849	5.28597007657	5.37078084731	5.02435165892	5.10028600878	5.18912489606	3.0403368897	3.14497175121	3.26832652214	0.0585812134499	-0.0476571114539	-0.0905707579818	0.0669112578863	-0.0507678115789	-0.0945656744698	0.0545720502561	-0.0630979265617	-0.0184635327031
mdp.39015030712213	5.67753507421	5.85010657766	6.00029089491	5.50068949886	5.67895049843	5.83506775177	3.7148837969	4.00139084675	4.27164916423	5.54851547831	5.52258675371	nan	5.3477262623	5.32514032141	nan	3.46141676135	3.52270373774	nan	0.129019595901	0.327519823948	nan	0.152963236563	0.353810177016	nan	0.253467035546	0.478687109017	nan
mdp.39015043044141	5.28896610566	5.3963817873	5.55828524331	5.05732278227	5.16669814768	5.33320289889	3.04788186314	3.16302237042	3.33284039808	5.08549593741	nan	nan	4.85819957701	nan	nan	2.95817926625	nan	nan	0.203470168243	nan	nan	0.199123205267	nan	nan	0.0897025968909	nan	nan
loc.ark+=13960=t3223dv7m	5.90908207889	5.98660728588	6.03613048743	5.73100680651	5.80920247794	5.85638009634	3.85393207318	3.9291222727	3.94915966104	5.89680212091	5.96526836364	6.07330710534	5.71049569241	5.78149649205	5.89620769309	3.7092486901	3.89343851343	3.97940457433	0.012279957983	0.0213389222394	-0.0371766179112	0.020511114106	0.0277059858899	-0.0398275967479	0.144683383081	0.0356837592657	-0.030244913291
uc2.ark+=13960=t51g0sk7t	4.69652064467	4.87136220402	4.99932516627	4.49933513175	4.67697201659	4.80860897085	2.97671340807	3.14832180534	3.37308620193	4.76762050254	4.8604825569	4.94838386274	4.57653480859	4.67330410935	4.76159806491	3.02680150148	3.13819729215	3.27386715407	-0.0710998578652	0.0108796471205	0.0509413035305	-0.0771996768352	0.00366790723951	0.0470109059447	-0.0500880934197	0.0101245131869	0.0992190478568
mdp.39015040736178	5.6489736608	5.71419338181	5.77182814058	5.46068538251	5.5306504919	5.59018610336	3.65925293849	3.69076631448	3.78182747384	5.6672196055	nan	nan	5.49420269043	nan	nan	3.83244202036	nan	nan	-0.0182459446972	nan	nan	-0.0335173079187	nan	nan	-0.17318908187	nan	nan
uc2.ark+=13960=t1vd6qq9p	5.71454172578	5.65807348973	5.6598791849	5.52697442211	5.47063482087	5.47377325727	3.72310433197	3.72778322711	3.74810607339	5.70506439261	5.84801956226	5.95878985068	5.52159710662	5.67037475892	5.78420092194	3.74819092504	3.80738285461	3.92755002468	0.00947733316862	-0.189946072535	-0.29891066578	0.00537731549563	-0.199739938058	-0.310427664672	-0.0250865930667	-0.0795996274973	-0.179443951288
uiuo.ark+=13960=t0000ss4j	5.09547768673	5.0491413732	5.04728518333	4.92139587624	4.86943194907	4.86407516801	3.42480233709	3.33369626848	3.31583333753	5.10799463611	5.18666989942	5.32407376858	4.93036437478	5.01279704784	5.15186418077	3.37941930739	3.49846034552	3.67582562459	-0.0125169493855	-0.137528526218	-0.27678858525	-0.00896849853204	-0.143365098774	-0.287789012761	0.0453830296963	-0.164764077039	-0.35999228706
uc2.ark+=13960=t9m32pv23	5.72358851275	5.71366495187	5.8208736878	5.50472751853	5.49150294317	5.60165933407	3.54462936891	3.55878184215	3.65684876549	5.81156320618	5.85732624727	5.87825928034	5.60900603621	5.66087600423	5.68672694844	3.77814801072	3.91893659283	3.94982148339	-0.0879746934288	-0.143661295407	-0.0573855925446	-0.104278517677	-0.169373061055	-0.0850676143694	-0.233518641808	-0.360154750687	-0.292972717904
mdp.39015001109100	5.97060094569	5.98085271503	6.06659574576	5.76289621527	5.77163971367	5.85602123106	3.258042664	3.22267697097	3.25146503686	5.85531775227	5.94257789304	nan	5.63129418154	5.73238075282	nan	3.09308688844	3.2123291309	nan	0.115283193416	0.0382748219882	nan	0.131602033725	0.0392589608514	nan	0.164955775564	0.0103478400751	nan
uc2.ark+=13960=t3dz03d51	5.30580120951	5.33075991873	5.42536016913	5.12566938576	5.14754058383	5.24581721478	3.16864290035	3.30763025046	3.52318482091	5.49238843858	5.59023634083	5.7149986767	5.31703551887	5.4169801022	5.54858395746	3.46113405535	3.57087497944	3.76245076762	-0.18658722907	-0.259476422099	-0.28963850757	-0.19136613311	-0.269439518362	-0.302766742676	-0.292491154999	-0.263244728983	-0.239265946709
uc1.$b63696	5.37190266614	5.38289472919	5.4517164053	5.1704562266	5.18906376732	5.26514235001	3.45742433139	3.62605816588	3.73867793865	5.21231519916	5.19754838396	5.25929000493	5.01362162067	5.00115737214	5.06321625602	3.34827175447	3.38709924897	3.4475246852	0.159587466979	0.185346345232	0.192426400363	0.156834605926	0.18790639518	0.201926093995	0.109152576913	0.238958916909	0.291153253447
mdp.39015053680867	6.04993474304	6.19768139604	6.21200173358	5.87401879055	6.03107573804	6.04567200549	3.70403941916	4.00886078758	4.00048193464	6.05051961157	6.06802692699	6.06773081579	5.86550144412	5.89011969326	5.89150099847	3.56369757572	3.68057096996	3.70481946493	-0.000584868530964	0.129654469054	0.144270917787	0.00851734643184	0.140956044784	0.154171007016	0.140341843446	0.328289817628	0.295662469712
njp.32101064752890	5.3409845819	5.49219834199	5.64761854338	5.16078200653	5.32194464175	5.48463366648	3.61371367011	3.79711326481	4.04405344997	5.00854553063	4.98470327284	5.02226070328	4.82401100279	4.79700277876	4.83547098757	3.29208359203	3.30554423105	3.39018830935	0.332439051271	0.507495069156	0.625357840096	0.336771003746	0.524941862988	0.649162678904	0.321630078074	0.491569033763	0.653865140618
wu.89013484381	5.67747089518	6.08027789843	6.38402653739	5.36590516105	5.80382693538	6.13285961266	2.39649676346	2.81742932059	3.36055397283	5.5779646586	5.4487200912	5.40421104035	5.25512465631	5.12542159581	5.08354498329	2.23724301357	2.26932126336	2.31572512621	0.0995062365794	0.631557807233	0.979815497034	0.110780504736	0.678405339572	1.04931462937	0.159253749891	0.548108057237	1.04482884662
nyp.33433076091457	7.75004496737	7.74713746757	nan	7.55258810692	7.54667048231	nan	3.99660245777	4.05619522699	nan	7.94927303074	7.96476010121	7.96021741725	7.7686726291	7.77985784985	7.7743472623	4.25083361524	4.28828381637	4.26151184116	-0.199228063366	-0.217622633635	nan	-0.216084522175	-0.233187367533	nan	-0.254231157477	-0.232088589376	nan
mdp.39015074263651	4.76302740836	4.8597342238	5.01483202012	4.54712416868	4.63803210194	4.79490439477	3.01291184308	3.02854566072	3.10952212194	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
uc1.32106010643549	6.33582490611	6.35154136213	6.20873894496	6.11297513099	6.12284026536	5.97324866529	3.49434577939	3.56204880061	3.49099175984	6.32804169153	6.41579811112	6.43281616416	6.11020210939	6.20129113531	6.22089477351	3.19487207762	3.32011738745	3.2962062447	0.00778321458735	-0.0642567489833	-0.224077219195	0.00277302160085	-0.0784508699474	-0.247646108227	0.299473701762	0.241931413165	0.194785515142
inu.30000109119275	5.90658184491	5.99398733291	6.08270948247	5.70969157826	5.80569274721	5.8984952285	3.7317674942	3.85201932251	3.95365095995	5.97451599497	nan	nan	5.78763850502	nan	nan	3.83468433021	nan	nan	-0.0679341500685	nan	nan	-0.0779469267603	nan	nan	-0.102916836009	nan	nan
uc1.32106013974966	5.09013461854	5.35030405797	5.6465518853	4.77509471778	5.05572280089	5.37753220892	2.83217859337	2.89497658224	3.03714535652	4.87504659941	nan	nan	4.5619219179	nan	nan	2.82938236563	nan	nan	0.215088019133	nan	nan	0.21317279988	nan	nan	0.0027962277378	nan	nan
